Date,Time,Currency,Impact,Event,Detail,Actual,Forecast,Previous
2021-07-02 07:30:00,,USD,High,Unemployment Rate,,5.9%,5.6%,5.8%
2021-07-02 07:30:00,,USD,Low,Trade Balance,,-71.2B,-71.4B,-69.1B
2021-07-02 08:30:00,08:30:00,CAD,Low,Manufacturing PMI,,56.5,,57.0
2021-07-02 09:00:00,09:00:00,USD,Low,Factory Orders m/m,,1.7%,1.7%,-0.1%
2021-07-04 17:30:00,17:30:00,AUD,Low,AIG Construction Index,,55.5,,58.3
2021-07-04 20:00:00,20:00:00,AUD,Low,MI Inflation Gauge m/m,,0.4%,,-0.2%
2021-07-04 20:00:00,,NZD,Low,ANZ Commodity Prices m/m,,0.8%,,2.1%
2021-07-04 20:30:00,20:30:00,AUD,Low,ANZ Job Advertisements m/m,,3.0%,,6.8%
2021-07-04 20:30:00,,AUD,Low,Building Approvals m/m,,-7.1%,-5.0%,-5.7%
2021-07-04 20:45:00,20:45:00,CNY,Low,Caixin Services PMI,,50.3,54.8,55.1
2021-07-05 01:45:00,01:45:00,EUR,Low,French Industrial Production m/m,,-0.3%,0.8%,0.1%
2021-07-05 02:15:00,02:15:00,EUR,Low,Spanish Services PMI,,62.5,60.6,59.4
2021-07-05 02:45:00,02:45:00,EUR,Low,Italian Services PMI,,56.7,56.3,53.1
2021-07-05 02:50:00,02:50:00,EUR,Low,French Final Services PMI,,57.8,57.4,57.4
2021-07-05 02:55:00,02:55:00,EUR,Low,German Final Services PMI,,57.5,58.1,58.1
2021-07-05 03:00:00,03:00:00,EUR,Low,Final Services PMI,,58.3,58.0,58.0
2021-07-05 03:30:00,03:30:00,EUR,Low,Sentix Investor Confidence,,29.8,30.2,28.1
2021-07-05 03:30:00,,GBP,Low,Final Services PMI,,62.4,61.7,61.7
2021-07-05 00:00:00,00:00:00,USD,Non,Bank Holiday,,,,
2021-07-05 09:30:00,09:30:00,CAD,Medium,BOC Business Outlook Survey,,,,
2021-07-05 17:00:00,17:00:00,NZD,Low,NZIER Business Confidence,,7,,-13
2021-07-05 18:30:00,18:30:00,JPY,Low,Average Cash Earnings y/y,,1.9%,2.1%,1.4%
2021-07-05 18:30:00,,JPY,Low,Household Spending y/y,,11.6%,10.9%,13.0%
2021-07-05 22:35:00,22:35:00,JPY,Low,30-y Bond Auction,,0.68|3.6,,0.69|3.4
2021-07-05 23:30:00,23:30:00,AUD,High,RBA Rate Statement,,,,
2021-07-05 23:30:00,,AUD,Medium,Cash Rate,,0.10%,0.10%,0.10%
2021-07-06 01:00:00,01:00:00,AUD,High,RBA Gov Lowe Speaks,,,,
2021-07-06 01:00:00,,EUR,Low,German Factory Orders m/m,,-3.7%,0.9%,1.2%
2021-07-06 03:30:00,03:30:00,GBP,Low,Construction PMI,,66.3,63.9,64.2
2021-07-06 03:30:00,,GBP,Low,Housing Equity Withdrawal q/q,,4.0B,-3.7B,0.0B
2021-07-06 04:00:00,04:00:00,EUR,Medium,ZEW Economic Sentiment,,61.2,79.0,81.3
2021-07-06 04:00:00,,EUR,Medium,German ZEW Economic Sentiment,,63.3,75.0,79.8
2021-07-06 04:00:00,,EUR,Low,Retail Sales m/m,,4.6%,4.3%,-3.9%
2021-07-06 04:03:00,04:03:00,GBP,Low,10-y Bond Auction,,0.82|2.7,,0.94|2.6
2021-07-06 08:45:00,08:45:00,USD,Low,Final Services PMI,,64.6,64.8,64.8
2021-07-06 09:00:00,09:00:00,USD,High,ISM Services PMI,,60.1,63.4,64.0
2021-07-06 09:01:00,09:01:00,NZD,Low,GDT Price Index,,-3.6%,,-1.3%
2021-07-06 17:30:00,17:30:00,AUD,Low,AIG Services Index,,57.8,,61.2
2021-07-07 00:00:00,00:00:00,JPY,Low,Leading Indicators,,102.6%,102.8%,103.8%
2021-07-07 01:00:00,01:00:00,EUR,Low,German Industrial Production m/m,,-0.3%,0.5%,-0.3%
2021-07-07 01:45:00,01:45:00,EUR,Low,French Trade Balance,,-6.8B,-6.0B,-6.3B
2021-07-07 02:00:00,02:00:00,CHF,Low,Foreign Currency Reserves,,941B,,903B
2021-07-07 02:29:00,02:29:00,GBP,Low,Halifax HPI m/m,,-0.5%,1.5%,1.2%
2021-07-07 03:00:00,03:00:00,EUR,Low,Italian Retail Sales m/m,,0.2%,3.1%,-0.1%
2021-07-07 04:00:00,04:00:00,EUR,Medium,EU Economic Forecasts,,,,
2021-07-07 09:00:00,09:00:00,CAD,Medium,Ivey PMI,,71.9,65.0,64.7
2021-07-07 09:00:00,,USD,Medium,JOLTS Job Openings,,9.21M,9.30M,9.19M
2021-07-07 09:01:00,09:01:00,USD,Low,RCM/TIPP Economic Optimism,,54.3,57.3,56.4
2021-07-07 13:00:00,13:00:00,USD,High,FOMC Meeting Minutes,,,,
2021-07-07 14:30:00,14:30:00,USD,Low,FOMC Member Bostic Speaks,,,,
2021-07-07 18:01:00,18:01:00,GBP,Low,RICS House Price Balance,,83%,80%,82%
2021-07-07 18:50:00,18:50:00,JPY,Low,Bank Lending y/y,,1.4%,3.0%,2.8%
2021-07-07 18:50:00,,JPY,Low,Current Account,,1.87T,1.59T,1.55T
2021-07-07 21:30:00,21:30:00,AUD,High,RBA Gov Lowe Speaks,,,,
2021-07-08 00:00:00,00:00:00,JPY,Low,Economy Watchers Sentiment,,47.6,41.9,38.1
2021-07-08 00:45:00,00:45:00,CHF,Low,Unemployment Rate,,3.1%,2.9%,3.2%
2021-07-08 01:00:00,01:00:00,EUR,Low,German Trade Balance,,12.6B,15.8B,15.6B
2021-07-08 07:30:00,07:30:00,EUR,Medium,ECB President Lagarde Speaks,,,,
2021-07-08 07:30:00,,USD,Medium,Unemployment Claims,,373K,345K,371K
2021-07-08 09:30:00,09:30:00,USD,Low,Natural Gas Storage,,16B,29B,76B
2021-07-08 10:00:00,10:00:00,USD,Medium,Crude Oil Inventories,,-6.9M,-4.0M,-6.7M
2021-07-08 14:00:00,14:00:00,USD,Low,Consumer Credit m/m,,35.3B,17.9B,20.0B
2021-07-08 18:50:00,18:50:00,JPY,Low,M2 Money Stock y/y,,5.9%,6.0%,7.9%
2021-07-08 20:32:00,20:32:00,CNY,Low,CPI y/y,,1.1%,1.3%,1.3%
2021-07-08 20:33:00,20:33:00,CNY,Low,PPI y/y,,8.8%,8.8%,9.0%
2021-07-09 01:00:00,01:00:00,GBP,Low,Construction Output m/m,,-0.8%,0.9%,-0.7%
2021-07-09 01:00:00,,GBP,Low,GDP m/m,,0.8%,1.5%,2.0%
2021-07-09 01:00:00,,GBP,Low,Index of Services 3m/3m,,3.9%,4.0%,1.4%
2021-07-09 01:00:00,,GBP,Low,Industrial Production m/m,,0.8%,1.3%,-1.0%
2021-07-09 01:00:00,,GBP,Low,Manufacturing Production m/m,,-0.1%,0.9%,-0.3%
2021-07-09 03:00:00,03:00:00,EUR,Low,Italian Industrial Production m/m,,-1.5%,0.3%,1.5%
2021-07-09 04:00:00,04:00:00,CNY,Low,M2 Money Supply y/y,,8.6%,8.2%,8.3%
2021-07-09 04:00:00,,CNY,Low,New Loans,,2120B,1825B,1500B
2021-07-09 05:00:00,05:00:00,EUR,Medium,ECB President Lagarde Speaks,,,,
2021-07-09 05:00:00,,GBP,High,BOE Gov Bailey Speaks,,,,
2021-07-09 06:00:00,06:00:00,GBP,Low,Goods Trade Balance,,-8.5B,-11.0B,-10.9B
2021-07-09 06:30:00,06:30:00,EUR,Low,ECB Monetary Policy Meeting Accounts,,,,
2021-07-09 07:30:00,07:30:00,CAD,High,Employment Change,,230.7K,172.5K,-68.0K
2021-07-09 07:30:00,,CAD,High,Unemployment Rate,,7.8%,7.8%,8.2%
2021-07-09 07:35:00,07:35:00,GBP,Low,NIESR GDP Estimate,,4.8%,,3.6%
2021-07-09 09:00:00,09:00:00,USD,Low,Final Wholesale Inventories m/m,,1.3%,1.1%,1.1%
2021-07-09 10:00:00,10:00:00,USD,Low,Fed Monetary Policy Report,,,,
2021-07-09 00:00:00,00:00:00,All,Medium,G20 Meetings,,,,
2021-07-10 00:00:00,00:00:00,All,Medium,G20 Meetings,,,,
2021-07-11 07:10:00,07:10:00,EUR,Low,ECB President Lagarde Speaks,,,,
2021-07-11 08:20:00,08:20:00,USD,Low,FOMC Member Quarles Speaks,,,,
2021-07-11 18:50:00,18:50:00,JPY,Low,Core Machinery Orders m/m,,7.8%,2.5%,0.6%
2021-07-11 18:50:00,,JPY,Low,PPI y/y,,5.0%,4.8%,5.1%
2021-07-12 01:00:00,01:00:00,EUR,Low,German WPI m/m,,1.5%,0.9%,1.7%
2021-07-12 01:00:00,,JPY,Low,Prelim Machine Tool Orders y/y,,96.6%,,141.9%
2021-07-12 00:00:00,00:00:00,EUR,Low,Eurogroup Meetings,,,,
2021-07-12 08:30:00,08:30:00,USD,Low,FOMC Member Williams Speaks,,,,
2021-07-12 12:01:00,12:01:00,USD,Medium,10-y Bond Auction,,1.37|2.4,,1.50|2.6
2021-07-12 17:45:00,17:45:00,NZD,Low,FPI m/m,,1.4%,,0.4%
2021-07-12 18:01:00,18:01:00,GBP,Low,BRC Retail Sales Monitor y/y,,6.7%,11.5%,18.5%
2021-07-12 20:30:00,20:30:00,AUD,Low,NAB Business Confidence,,11,,20
2021-07-12 22:00:00,22:00:00,CNY,Low,Trade Balance,,333B,271B,296B
2021-07-12 22:01:00,22:01:00,CNY,Low,USD-Denominated Trade Balance,,51.5B,44.4B,45.5B
2021-07-13 01:00:00,01:00:00,EUR,Low,German Final CPI m/m,,0.4%,0.4%,0.4%
2021-07-13 01:00:00,,GBP,Low,BOE Financial Stability Report,,,,
2021-07-13 01:00:00,,GBP,Low,FPC Meeting Minutes,,,,
2021-07-13 01:00:00,,GBP,Low,FPC Statement,,,,
2021-07-13 01:30:00,01:30:00,CHF,Low,PPI m/m,,0.3%,0.4%,0.8%
2021-07-13 01:45:00,01:45:00,EUR,Low,French Final CPI m/m,,0.1%,0.2%,0.2%
2021-07-13 02:30:00,02:30:00,GBP,High,BOE Gov Bailey Speaks,,,,
2021-07-13 00:00:00,00:00:00,EUR,Low,ECOFIN Meetings,,,,
2021-07-13 04:57:00,04:57:00,USD,Low,NFIB Small Business Index,,102.5,99.5,99.6
2021-07-13 07:30:00,07:30:00,USD,High,Core CPI m/m,,0.9%,0.4%,0.7%
2021-07-13 07:30:00,,USD,High,CPI m/m,,0.9%,0.5%,0.6%
2021-07-13 07:30:00,,USD,High,CPI y/y,,5.4%,4.9%,5.0%
2021-07-13 11:00:00,11:00:00,USD,Low,FOMC Member Bostic Speaks,,,,
2021-07-13 12:01:00,12:01:00,USD,Medium,30-y Bond Auction,,2.00|2.2,,2.17|2.3
2021-07-13 13:00:00,13:00:00,USD,Low,Federal Budget Balance,,-174.2B,-205.0B,-132.0B
2021-07-13 13:30:00,13:30:00,USD,Low,FOMC Member Bostic Speaks,,,,
2021-07-13 17:45:00,17:45:00,NZD,Low,Visitor Arrivals m/m,,80.4%,,588.3%
2021-07-13 19:29:00,19:29:00,AUD,Low,Westpac Consumer Sentiment,,1.5%,,-5.2%
2021-07-13 21:00:00,21:00:00,NZD,High,RBNZ Rate Statement,,,,
2021-07-13 21:00:00,,NZD,Medium,Official Cash Rate,,0.25%,0.25%,0.25%
2021-07-13 21:03:00,21:03:00,CNY,Low,Foreign Direct Investment ytd/y,,28.7%,,35.4%
2021-07-13 23:30:00,23:30:00,JPY,Low,Revised Industrial Production m/m,,-6.5%,-5.9%,-5.9%
2021-07-14 01:00:00,01:00:00,GBP,Medium,CPI y/y,,2.5%,2.2%,2.1%
2021-07-14 01:00:00,,GBP,Low,Core CPI y/y,,2.3%,2.0%,2.0%
2021-07-14 01:00:00,,GBP,Low,PPI Input m/m,,-0.1%,1.1%,1.2%
2021-07-14 01:00:00,,GBP,Low,PPI Output m/m,,0.4%,0.6%,0.8%
2021-07-14 01:00:00,,GBP,Low,RPI y/y,,3.9%,3.4%,3.3%
2021-07-14 00:00:00,00:00:00,EUR,Non,French Bank Holiday,,,,
2021-07-14 03:30:00,03:30:00,GBP,Low,HPI y/y,,10.0%,9.5%,9.6%
2021-07-14 04:00:00,04:00:00,EUR,Low,Industrial Production m/m,,-1.0%,-0.3%,0.6%
2021-07-14 04:33:00,04:33:00,EUR,Low,German 10-y Bond Auction,,-0.30|1.4,,-0.19|1.3
2021-07-14 07:30:00,07:30:00,CAD,Low,Manufacturing Sales m/m,,-0.6%,1.1%,-2.1%
2021-07-14 07:30:00,,USD,High,PPI m/m,,1.0%,0.6%,0.8%
2021-07-14 07:30:00,,USD,Medium,Core PPI m/m,,1.0%,0.5%,0.7%
2021-07-14 09:00:00,09:00:00,CAD,High,BOC Monetary Policy Report,,,,
2021-07-14 09:00:00,,CAD,High,BOC Rate Statement,,,,
2021-07-14 09:00:00,,CAD,Medium,Overnight Rate,,0.25%,0.25%,0.25%
2021-07-14 10:00:00,10:00:00,CAD,High,BOC Press Conference,,,,
2021-07-14 10:30:00,10:30:00,USD,Medium,Crude Oil Inventories,,-7.9M,-4.3M,-6.9M
2021-07-14 11:00:00,11:00:00,USD,High,Fed Chair Powell Testifies,,,,
2021-07-14 12:00:00,12:00:00,GBP,Low,MPC Member Ramsden Speaks,,,,
2021-07-14 13:00:00,13:00:00,USD,Low,Beige Book,,,,
2021-07-14 20:00:00,20:00:00,AUD,Low,MI Inflation Expectations,,3.7%,,4.4%
2021-07-14 20:30:00,20:30:00,AUD,High,Employment Change,,29.1K,19.7K,115.2K
2021-07-14 20:30:00,,AUD,High,Unemployment Rate,,4.9%,5.1%,5.1%
2021-07-14 20:30:00,,CNY,Low,New Home Prices m/m,,0.41%,,0.52%
2021-07-14 21:00:00,21:00:00,CNY,High,GDP q/y,,7.9%,8.0%,18.3%
2021-07-14 21:00:00,,CNY,Low,Fixed Asset Investment ytd/y,,12.6%,12.1%,15.4%
2021-07-14 21:00:00,,CNY,Low,Industrial Production y/y,,8.3%,7.8%,8.8%
2021-07-14 21:00:00,,CNY,Low,NBS Press Conference,,,,
2021-07-14 21:00:00,,CNY,Low,Retail Sales y/y,,12.1%,10.9%,12.4%
2021-07-14 21:00:00,,CNY,Low,Unemployment Rate,,5.0%,5.0%,5.0%
2021-07-14 23:30:00,23:30:00,JPY,Low,Tertiary Industry Activity m/m,,-2.7%,-0.9%,-0.8%
2021-07-15 01:00:00,01:00:00,GBP,Low,Average Earnings Index 3m/y,,7.3%,7.1%,5.7%
2021-07-15 01:00:00,,GBP,Low,Claimant Count Change,,-114.8K,-32.5K,-151.4K
2021-07-15 01:00:00,,GBP,Low,Unemployment Rate,,4.8%,4.7%,4.7%
2021-07-15 03:30:00,03:30:00,GBP,Low,BOE Credit Conditions Survey,,,,
2021-07-15 04:00:00,04:00:00,EUR,Low,Spanish 10-y Bond Auction,,0.35|1.8,,0.60|1.8
2021-07-15 05:00:00,05:00:00,GBP,Medium,MPC Member Saunders Speaks,,,,
2021-07-15 07:30:00,07:30:00,USD,Medium,Philly Fed Manufacturing Index,,21.9,28.1,30.7
2021-07-15 07:30:00,,USD,Medium,Unemployment Claims,,360K,350K,386K
2021-07-15 07:30:00,,USD,Low,Empire State Manufacturing Index,,43.0,17.9,17.4
2021-07-15 07:30:00,,USD,Low,Import Prices m/m,,1.0%,1.1%,1.4%
2021-07-15 07:35:00,07:35:00,CAD,Low,ADP Non-Farm Employment Change,,-294.2K,,-318.7K
2021-07-15 08:15:00,08:15:00,USD,Medium,Industrial Production m/m,,0.4%,0.6%,0.7%
2021-07-15 08:15:00,,USD,Low,Capacity Utilization Rate,,75.4%,75.7%,75.1%
2021-07-15 08:30:00,08:30:00,GBP,Low,CB Leading Index m/m,,0.6%,,0.6%
2021-07-15 08:30:00,,USD,High,Fed Chair Powell Testifies,,,,
2021-07-15 09:30:00,09:30:00,USD,Low,Natural Gas Storage,,55B,45B,16B
2021-07-15 10:00:00,10:00:00,USD,Low,FOMC Member Evans Speaks,,,,
2021-07-15 17:30:00,17:30:00,NZD,Low,BusinessNZ Manufacturing Index,,60.7,,58.6
2021-07-15 17:45:00,17:45:00,NZD,High,CPI q/q,,1.3%,0.7%,0.8%
2021-07-15 21:56:00,21:56:00,JPY,High,BOJ Outlook Report,,,,
2021-07-15 21:56:00,,JPY,Medium,Monetary Policy Statement,,,,
2021-07-15 21:56:00,,JPY,Low,BOJ Policy Rate,,-0.10%,-0.10%,-0.10%
2021-07-16 01:33:00,01:33:00,JPY,Medium,BOJ Press Conference,,,,
2021-07-16 03:03:00,03:03:00,EUR,Low,Italian Trade Balance,,5.64B,5.27B,5.87B
2021-07-16 04:00:00,04:00:00,EUR,Low,Final Core CPI y/y,,0.9%,0.9%,0.9%
2021-07-16 04:00:00,,EUR,Low,Final CPI y/y,,1.9%,1.9%,1.9%
2021-07-16 04:00:00,,EUR,Low,Trade Balance,,9.4B,7.9B,13.4B
2021-07-16 07:13:00,07:13:00,CAD,Low,Housing Starts,,282K,269K,286K
2021-07-16 07:30:00,07:30:00,CAD,Low,Foreign Securities Purchases,,20.79B,7.80B,9.95B
2021-07-16 07:30:00,,CAD,Low,Wholesale Sales m/m,,0.5%,1.2%,0.4%
2021-07-16 07:30:00,,USD,High,Core Retail Sales m/m,,1.3%,0.4%,-0.9%
2021-07-16 07:30:00,,USD,High,Retail Sales m/m,,0.6%,-0.4%,-1.7%
2021-07-16 09:00:00,09:00:00,USD,Medium,Prelim UoM Consumer Sentiment,,80.8,86.5,85.5
2021-07-16 09:00:00,,USD,Low,Business Inventories m/m,,0.5%,0.6%,0.1%
2021-07-16 09:00:00,,USD,Low,Prelim UoM Inflation Expectations,,4.8%,,4.2%
2021-07-16 15:00:00,15:00:00,USD,Low,TIC Long-Term Purchases,,-30.2B,95.5B,100.7B
2021-07-18 00:00:00,00:00:00,All,High,OPEC-JMMC Meetings,,,,
2021-07-18 17:30:00,17:30:00,NZD,Low,BusinessNZ Services Index,,58.6,,56.3
2021-07-18 18:01:00,18:01:00,GBP,Low,Rightmove HPI m/m,,0.7%,,0.8%
2021-07-19 05:00:00,05:00:00,EUR,Low,German Buba Monthly Report,,,,
