Date,Time,Currency,Impact,Event,Detail,Actual,Forecast,Previous
2021-10-28 09:00:00,09:00:00,USD,Medium,Pending Home Sales m/m,,-2.3%,0.4%,8.1%
2021-10-28 09:30:00,09:30:00,USD,Low,Natural Gas Storage,,87B,86B,92B
2021-10-28 10:15:00,10:15:00,USD,Low,President Biden Speaks,,,,
2021-10-28 18:30:00,18:30:00,JPY,Low,Tokyo Core CPI y/y,,0.1%,0.3%,0.1%
2021-10-28 18:30:00,,JPY,Low,Unemployment Rate,,2.8%,2.8%,2.8%
2021-10-28 18:50:00,18:50:00,JPY,Low,Prelim Industrial Production m/m,,-5.4%,-2.8%,-3.6%
2021-10-28 19:30:00,19:30:00,AUD,Medium,PPI q/q,,1.1%,0.6%,0.7%
2021-10-28 19:30:00,,AUD,Low,Retail Sales m/m,,1.3%,0.4%,-1.7%
2021-10-28 19:32:00,19:32:00,AUD,Low,Private Sector Credit m/m,,0.6%,0.5%,0.6%
2021-10-28 23:59:00,23:59:00,JPY,Low,Consumer Confidence,,39.2,40.4,37.8
2021-10-29 00:00:00,00:00:00,JPY,Low,Housing Starts y/y,,4.3%,7.8%,7.5%
2021-10-29 00:30:00,00:30:00,EUR,Low,French Consumer Spending m/m,,-0.2%,0.5%,0.7%
2021-10-29 00:30:00,,EUR,Low,French Flash GDP q/q,,3.0%,2.2%,1.1%
2021-10-29 01:45:00,01:45:00,EUR,Low,French Prelim CPI m/m,,0.4%,0.3%,-0.2%
2021-10-29 02:00:00,02:00:00,CHF,Medium,KOF Economic Barometer,,110.7,107.8,111.0
2021-10-29 02:00:00,,EUR,Low,Spanish Flash GDP q/q,,2.0%,2.9%,1.1%
2021-10-29 03:00:00,03:00:00,EUR,Medium,German Prelim GDP q/q,,1.8%,2.2%,1.6%
2021-10-29 03:00:00,,EUR,Low,Italian Prelim GDP q/q,,2.6%,2.0%,2.7%
2021-10-29 03:30:00,03:30:00,GBP,Low,M4 Money Supply m/m,,0.6%,0.6%,0.5%
2021-10-29 03:30:00,,GBP,Low,Mortgage Approvals,,73K,72K,74K
2021-10-29 03:32:00,03:32:00,GBP,Low,Net Lending to Individuals m/m,,9.8B,6.3B,5.0B
2021-10-29 04:00:00,04:00:00,EUR,Low,Core CPI Flash Estimate y/y,,2.1%,1.9%,1.9%
2021-10-29 04:00:00,,EUR,Low,CPI Flash Estimate y/y,,4.1%,3.7%,3.4%
2021-10-29 04:00:00,,EUR,Low,Italian Prelim CPI m/m,,0.6%,0.4%,-0.2%
2021-10-29 04:00:00,,EUR,Low,Prelim Flash GDP q/q,,2.2%,2.1%,2.2%
2021-10-29 07:30:00,07:30:00,CAD,High,GDP m/m,,0.4%,0.7%,-0.1%
2021-10-29 07:30:00,,CAD,Low,IPPI m/m,,1.0%,1.0%,-0.3%
2021-10-29 07:30:00,,CAD,Low,RMPI m/m,,2.5%,2.5%,-3.1%
2021-10-29 07:30:00,,USD,High,Core PCE Price Index m/m,,0.2%,0.2%,0.3%
2021-10-29 07:30:00,,USD,Low,Employment Cost Index q/q,,1.3%,0.9%,0.7%
2021-10-29 07:30:00,,USD,Low,Personal Income m/m,,-1.0%,-0.2%,0.2%
2021-10-29 07:30:00,,USD,Low,Personal Spending m/m,,0.6%,0.6%,1.0%
2021-10-29 08:45:00,08:45:00,USD,Medium,Chicago PMI,,68.4,63.6,64.7
2021-10-29 09:00:00,09:00:00,USD,Medium,Revised UoM Consumer Sentiment,,71.7,71.4,71.4
2021-10-29 09:00:00,,USD,Low,Revised UoM Inflation Expectations,,4.8%,,4.8%
2021-10-30 00:00:00,00:00:00,All,Medium,G20 Meetings,,,,
2021-10-30 20:00:00,20:00:00,CNY,Low,Manufacturing PMI,,49.2,49.7,49.6
2021-10-30 20:00:00,,CNY,Low,Non-Manufacturing PMI,,52.4,53.0,53.2
2021-10-30 21:00:00,21:00:00,CHF,Non,Daylight Saving Time Shift,,,,
2021-10-30 21:00:00,,EUR,Non,Daylight Saving Time Shift,,,,
2021-10-30 21:00:00,,GBP,Non,Daylight Saving Time Shift,,,,
2021-10-31 00:00:00,00:00:00,JPY,Medium,Lower House Elections,,,,
2021-10-31 00:00:00,00:00:00,All,Medium,G20 Meetings,,,,
2021-10-31 16:30:00,16:30:00,AUD,Low,AIG Manufacturing Index,,50.4,,51.2
2021-10-31 19:00:00,19:00:00,AUD,Low,MI Inflation Gauge m/m,,0.2%,,0.3%
2021-10-31 19:30:00,19:30:00,AUD,Low,ANZ Job Advertisements m/m,,6.2%,,-2.8%
2021-10-31 19:30:00,,JPY,Low,Final Manufacturing PMI,,53.2,53.0,53.0
2021-10-31 20:45:00,20:45:00,CNY,Low,Caixin Manufacturing PMI,,50.6,50.2,50.0
2021-10-31 22:35:00,22:35:00,JPY,Low,10-y Bond Auction,,0.11|3.1,,0.05|2.5
2021-11-01 00:30:00,00:30:00,AUD,Low,Commodity Prices y/y,,40.7%,,36.8%
2021-11-01 02:00:00,02:00:00,EUR,Low,German Retail Sales m/m,,-2.5%,0.5%,1.2%
2021-11-01 00:00:00,00:00:00,EUR,Non,French Bank Holiday,,,,
2021-11-01 00:00:00,00:00:00,EUR,Non,Italian Bank Holiday,,,,
2021-11-01 03:30:00,03:30:00,CHF,Low,Manufacturing PMI,,65.4,65.9,68.1
2021-11-01 04:30:00,04:30:00,GBP,Low,Final Manufacturing PMI,,57.8,57.7,57.7
2021-11-01 08:30:00,08:30:00,CAD,Low,Manufacturing PMI,,57.7,,57.0
2021-11-01 08:45:00,08:45:00,USD,Low,Final Manufacturing PMI,,58.4,59.2,59.2
2021-11-01 09:00:00,09:00:00,USD,High,ISM Manufacturing PMI,,60.8,60.4,61.1
2021-11-01 09:00:00,,USD,Low,Construction Spending m/m,,-0.5%,0.6%,0.1%
2021-11-01 09:00:00,,USD,Low,ISM Manufacturing Prices,,85.7,82.5,81.2
2021-11-01 16:45:00,16:45:00,NZD,Low,Building Consents m/m,,-1.9%,,3.8%
2021-11-01 18:50:00,18:50:00,JPY,Low,Monetary Base y/y,,9.9%,12.3%,11.7%
2021-11-01 18:50:00,,JPY,Low,Monetary Policy Meeting Minutes,,,,
2021-11-01 22:30:00,22:30:00,AUD,High,Cash Rate,,0.10%,0.10%,0.10%
2021-11-01 22:30:00,,AUD,High,RBA Rate Statement,,,,
2021-11-02 00:00:00,00:00:00,AUD,High,RBA Gov Lowe Speaks,,,,
2021-11-02 00:50:00,00:50:00,AUD,Low,RBA Deputy Gov Debelle Speaks,,,,
2021-11-02 02:30:00,02:30:00,CHF,Low,CPI m/m,,0.3%,0.2%,0.0%
2021-11-02 02:30:00,,CHF,Low,Retail Sales y/y,,2.5%,1.4%,0.8%
2021-11-02 03:15:00,03:15:00,EUR,Low,Spanish Manufacturing PMI,,57.4,58.2,58.1
2021-11-02 03:45:00,03:45:00,EUR,Low,Italian Manufacturing PMI,,61.1,59.6,59.7
2021-11-02 03:50:00,03:50:00,EUR,Low,French Final Manufacturing PMI,,53.6,53.5,53.5
2021-11-02 03:55:00,03:55:00,EUR,Low,German Final Manufacturing PMI,,57.8,58.2,58.2
2021-11-02 04:00:00,04:00:00,EUR,Low,Final Manufacturing PMI,,58.3,58.5,58.5
2021-11-02 07:30:00,07:30:00,CAD,Low,Building Permits m/m,,4.3%,2.2%,-2.0%
2021-11-02 08:10:00,08:10:00,USD,Low,RCM/TIPP Economic Optimism,,43.9,49.3,46.8
2021-11-02 00:00:00,00:00:00,USD,Low,Wards Total Vehicle Sales,,13.0M,12.5M,12.2M
2021-11-02 10:13:00,10:13:00,NZD,Low,GDT Price Index,,4.3%,,2.2%
2021-11-02 15:00:00,15:00:00,NZD,Medium,RBNZ Financial Stability Report,,,,
2021-11-02 16:30:00,16:30:00,AUD,Low,AIG Construction Index,,57.6,,53.3
2021-11-02 16:45:00,16:45:00,NZD,High,Employment Change q/q,,2.0%,0.4%,1.0%
2021-11-02 16:45:00,,NZD,High,Unemployment Rate,,3.4%,3.9%,4.0%
2021-11-02 16:45:00,,NZD,Low,Labor Cost Index q/q,,0.7%,0.8%,0.9%
2021-11-02 00:00:00,00:00:00,JPY,Non,Bank Holiday,,,,
2021-11-02 19:30:00,19:30:00,AUD,Low,Building Approvals m/m,,-4.3%,-2.0%,7.6%
2021-11-02 20:45:00,20:45:00,CNY,Low,Caixin Services PMI,,53.8,53.0,53.4
2021-11-03 02:00:00,02:00:00,GBP,Low,Nationwide HPI m/m,,0.7%,0.3%,0.2%
2021-11-03 02:45:00,02:45:00,EUR,Low,French Gov Budget Balance,,-175.1B,,-178.0B
2021-11-03 03:00:00,03:00:00,EUR,Medium,Spanish Unemployment Change,,-0.7K,21.2K,-76.1K
2021-11-03 04:00:00,04:00:00,EUR,Low,Italian Monthly Unemployment Rate,,9.2%,9.3%,9.3%
2021-11-03 04:30:00,04:30:00,GBP,Low,Final Services PMI,,59.1,58.0,58.0
2021-11-03 05:00:00,05:00:00,EUR,Medium,ECB President Lagarde Speaks,,,,
2021-11-03 05:00:00,,EUR,Low,Unemployment Rate,,7.4%,7.4%,7.5%
2021-11-03 07:15:00,07:15:00,USD,High,ADP Non-Farm Employment Change,,571K,400K,523K
2021-11-03 08:00:00,08:00:00,CAD,Low,Gov Council Member Gravelle Speaks,,,,
2021-11-03 08:45:00,08:45:00,USD,Low,Final Services PMI,,58.7,58.2,58.2
2021-11-03 09:00:00,09:00:00,USD,High,ISM Services PMI,,66.7,61.9,61.9
2021-11-03 09:00:00,,USD,Low,Factory Orders m/m,,0.2%,0.1%,1.0%
2021-11-03 09:30:00,09:30:00,USD,Medium,Crude Oil Inventories,,3.3M,1.9M,4.3M
2021-11-03 11:00:00,11:00:00,GBP,Medium,BOE Gov Bailey Speaks,,,,
2021-11-03 13:00:00,13:00:00,USD,High,Federal Funds Rate,,<0.25%,<0.25%,<0.25%
2021-11-03 13:00:00,,USD,High,FOMC Statement,,,,
2021-11-03 13:30:00,13:30:00,USD,High,FOMC Press Conference,,,,
2021-11-03 19:00:00,19:00:00,NZD,Low,ANZ Commodity Prices m/m,,2.1%,,1.5%
2021-11-03 19:30:00,19:30:00,AUD,Low,Goods Trade Balance,,12.24B,12.25B,14.74B
2021-11-04 02:00:00,02:00:00,EUR,Low,German Factory Orders m/m,,1.3%,1.7%,-8.8%
2021-11-04 03:00:00,03:00:00,CHF,Low,SECO Consumer Climate,,4,7,8
2021-11-04 03:15:00,03:15:00,EUR,Low,Spanish Services PMI,,56.6,55.7,56.9
2021-11-04 03:45:00,03:45:00,EUR,Low,Italian Services PMI,,52.4,54.6,55.5
2021-11-04 03:50:00,03:50:00,EUR,Low,French Final Services PMI,,56.6,56.6,56.6
2021-11-04 03:55:00,03:55:00,EUR,Low,German Final Services PMI,,52.4,52.4,52.4
2021-11-04 04:00:00,04:00:00,EUR,Low,Final Services PMI,,54.6,54.7,54.7
2021-11-04 04:30:00,04:30:00,GBP,Low,Construction PMI,,54.6,52.0,52.6
2021-11-04 04:50:00,04:50:00,EUR,Low,Spanish 10-y Bond Auction,,0.48|1.3,,0.45|1.4
2021-11-04 05:00:00,05:00:00,EUR,Low,French 10-y Bond Auction,,0.16|1.8,,0.15|2.1
2021-11-04 05:00:00,,EUR,Low,PPI m/m,,2.7%,2.3%,1.1%
2021-11-04 00:00:00,00:00:00,All,High,OPEC-JMMC Meetings,,,,
2021-11-04 06:30:00,06:30:00,USD,Low,Challenger Job Cuts y/y,,-71.7%,,-84.9%
2021-11-04 07:00:00,07:00:00,GBP,High,Asset Purchase Facility,,875B,875B,875B
2021-11-04 07:00:00,,GBP,High,BOE Monetary Policy Report,,,,
2021-11-04 07:00:00,,GBP,High,Monetary Policy Summary,,,,
2021-11-04 07:00:00,,GBP,High,MPC Asset Purchase Facility Votes,,0-3-6,0-2-7,0-2-7
2021-11-04 07:00:00,,GBP,High,MPC Official Bank Rate Votes,,2-0-7,0-0-9,0-0-9
2021-11-04 07:00:00,,GBP,High,Official Bank Rate,,0.10%,0.10%,0.10%
2021-11-04 07:30:00,07:30:00,CAD,Low,Trade Balance,,1.9B,1.5B,1.5B
2021-11-04 07:30:00,,GBP,High,BOE Gov Bailey Speaks,,,,
2021-11-04 07:30:00,,USD,Medium,Unemployment Claims,,269K,273K,283K
2021-11-04 07:30:00,,USD,Low,Prelim Nonfarm Productivity q/q,,-5.0%,-3.2%,2.1%
2021-11-04 07:30:00,,USD,Low,Prelim Unit Labor Costs q/q,,8.3%,7.1%,1.3%
2021-11-04 07:30:00,,USD,Low,Trade Balance,,-80.9B,-80.1B,-72.8B
2021-11-04 08:00:00,08:00:00,EUR,Medium,ECB President Lagarde Speaks,,,,
2021-11-04 09:30:00,09:30:00,USD,Low,Natural Gas Storage,,63B,67B,87B
2021-11-04 11:50:00,11:50:00,GBP,Low,MPC Member Cunliffe Speaks,,,,
2021-11-04 16:30:00,16:30:00,AUD,Low,AIG Services Index,,47.6,,45.7
2021-11-04 18:30:00,18:30:00,JPY,Low,Household Spending y/y,,-1.9%,-3.5%,-3.0%
2021-11-04 19:30:00,19:30:00,AUD,Medium,RBA Monetary Policy Statement,,,,
2021-11-05 02:00:00,02:00:00,EUR,Low,German Industrial Production m/m,,-1.1%,1.1%,-3.5%
2021-11-05 02:00:00,,GBP,Low,Halifax HPI m/m,,0.9%,0.7%,1.7%
2021-11-05 02:45:00,02:45:00,EUR,Low,French Industrial Production m/m,,-1.3%,0.0%,1.0%
2021-11-05 02:45:00,,EUR,Low,French Prelim Private Payrolls q/q,,0.5%,0.6%,1.4%
2021-11-05 03:00:00,03:00:00,CHF,Low,Foreign Currency Reserves,,923B,,939B
2021-11-05 04:00:00,04:00:00,EUR,Low,Italian Retail Sales m/m,,0.8%,0.2%,0.8%
2021-11-05 05:00:00,05:00:00,EUR,Low,Retail Sales m/m,,-0.3%,0.2%,1.0%
2021-11-05 07:15:00,07:15:00,GBP,Low,MPC Member Ramsden Speaks,,,,
2021-11-05 07:30:00,07:30:00,CAD,High,Employment Change,,31.2K,42.0K,157.1K
2021-11-05 07:30:00,,CAD,High,Unemployment Rate,,6.7%,6.8%,6.9%
2021-11-05 07:30:00,,USD,High,Average Hourly Earnings m/m,,0.4%,0.4%,0.6%
2021-11-05 07:30:00,,USD,High,Non-Farm Employment Change,,531K,455K,312K
2021-11-05 07:30:00,,USD,High,Unemployment Rate,,4.6%,4.7%,4.8%
2021-11-05 08:00:00,08:00:00,GBP,Low,MPC Member Tenreyro Speaks,,,,
2021-11-05 09:00:00,09:00:00,CAD,Medium,Ivey PMI,,59.3,71.2,70.4
2021-11-05 14:00:00,14:00:00,USD,Low,Consumer Credit m/m,,29.9B,16.1B,13.8B
2021-11-06 22:01:00,22:01:00,CNY,Low,Trade Balance,,546B,386B,433B
2021-11-06 22:02:00,22:02:00,CNY,Low,USD-Denominated Trade Balance,,84.5B,64.0B,66.8B
2021-11-07 02:00:00,02:00:00,CAD,Non,Daylight Saving Time Shift,,,,
2021-11-07 02:00:00,,USD,Non,Daylight Saving Time Shift,,,,
2021-11-07 18:50:00,18:50:00,JPY,Low,BOJ Summary of Opinions,,,,
2021-11-08 00:00:00,00:00:00,JPY,Low,Leading Indicators,,99.7%,99.9%,101.3%
2021-11-08 01:45:00,01:45:00,CHF,Low,Unemployment Rate,,2.7%,2.7%,2.8%
2021-11-08 04:30:00,04:30:00,EUR,Low,Sentix Investor Confidence,,18.3,14.9,16.9
2021-11-08 00:00:00,00:00:00,EUR,Low,Eurogroup Meetings,,,,
2021-11-08 09:00:00,09:00:00,USD,Medium,FOMC Member Clarida Speaks,,,,
2021-11-08 10:30:00,10:30:00,USD,High,Fed Chair Powell Speaks,,,,
2021-11-08 10:55:00,10:55:00,USD,Low,FOMC Member Williams Speaks,,,,
2021-11-08 12:00:00,12:00:00,GBP,High,BOE Gov Bailey Speaks,,,,
2021-11-08 12:00:00,,USD,Medium,FOMC Member Bowman Speaks,,,,
2021-11-08 13:50:00,13:50:00,USD,Medium,FOMC Member Evans Speaks,,,,
2021-11-08 14:00:00,14:00:00,USD,Low,Loan Officer Survey,,,,
2021-11-08 15:30:00,15:30:00,AUD,Low,NAB Business Confidence,,21,,10
2021-11-08 16:00:00,16:00:00,USD,Low,FOMC Financial Stability Report,,,,
2021-11-08 18:30:00,18:30:00,JPY,Low,Average Cash Earnings y/y,,0.2%,0.6%,0.6%
2021-11-08 18:50:00,18:50:00,JPY,Low,Bank Lending y/y,,0.9%,0.7%,0.6%
2021-11-08 18:50:00,,JPY,Low,Current Account,,0.76T,0.85T,0.88T
2021-11-08 19:01:00,19:01:00,GBP,Low,BRC Retail Sales Monitor y/y,,-0.2%,1.1%,-0.6%
2021-11-08 22:35:00,22:35:00,JPY,Low,30-y Bond Auction,,0.68|3.4,,0.70|2.9
2021-11-09 00:00:00,00:00:00,JPY,Low,Economy Watchers Sentiment,,55.5,48.6,42.1
2021-11-09 02:05:00,02:05:00,EUR,Low,German Trade Balance,,13.2B,14.2B,14.0B
2021-11-09 02:45:00,02:45:00,EUR,Low,French Trade Balance,,-6.8B,-7.0B,-6.7B
2021-11-09 05:00:00,05:00:00,EUR,Medium,ZEW Economic Sentiment,,25.9,20.6,21.0
2021-11-09 05:00:00,,EUR,Medium,German ZEW Economic Sentiment,,31.7,20.3,22.3
2021-11-09 00:00:00,00:00:00,EUR,Low,ECOFIN Meetings,,,,
2021-11-09 06:00:00,06:00:00,USD,Low,NFIB Small Business Index,,98.2,99.4,99.1
2021-11-09 08:00:00,08:00:00,EUR,Medium,ECB President Lagarde Speaks,,,,
2021-11-09 08:30:00,08:30:00,USD,High,PPI m/m,,0.6%,0.6%,0.5%
2021-11-09 08:30:00,,USD,Medium,Core PPI m/m,,0.4%,0.5%,0.2%
2021-11-09 09:00:00,09:00:00,USD,High,Fed Chair Powell Speaks,,,,
2021-11-09 10:30:00,10:30:00,GBP,Medium,MPC Member Broadbent Speaks,,,,
2021-11-09 11:00:00,11:00:00,GBP,High,BOE Gov Bailey Speaks,,,,
2021-11-09 11:35:00,11:35:00,USD,Low,FOMC Member Daly Speaks,,,,
2021-11-09 13:01:00,13:01:00,USD,Medium,10-y Bond Auction,,1.44|2.4,,1.58|2.6
2021-11-09 17:45:00,17:45:00,CAD,High,BOC Gov Macklem Speaks,,,,
2021-11-09 18:30:00,18:30:00,AUD,Low,Westpac Consumer Sentiment,,0.6%,,-1.5%
2021-11-09 18:50:00,18:50:00,JPY,Low,M2 Money Stock y/y,,4.2%,4.0%,4.2%
2021-11-09 19:00:00,19:00:00,NZD,Low,Prelim ANZ Business Confidence,,-18.1,,-13.4
2021-11-09 20:30:00,20:30:00,CNY,Low,CPI y/y,,1.5%,1.4%,0.7%
2021-11-09 20:30:00,,CNY,Low,PPI y/y,,13.5%,12.2%,10.7%
2021-11-10 00:57:00,00:57:00,JPY,Low,Prelim Machine Tool Orders y/y,,81.5%,,71.9%
2021-11-10 02:00:00,02:00:00,EUR,Low,German Final CPI m/m,,0.5%,0.5%,0.5%
2021-11-10 03:01:00,03:01:00,CNY,Low,M2 Money Supply y/y,,8.7%,8.3%,8.3%
2021-11-10 03:01:00,,CNY,Low,New Loans,,826B,800B,1660B
2021-11-10 04:00:00,04:00:00,EUR,Low,German Buba President Weidmann Speaks,,,,
2021-11-10 04:00:00,,EUR,Low,Italian Industrial Production m/m,,0.1%,-0.1%,-0.3%
2021-11-10 05:36:00,05:36:00,EUR,Low,German 10-y Bond Auction,,-0.29|1.1,,-0.16|1.1
2021-11-10 08:30:00,08:30:00,GBP,Low,MPC Member Tenreyro Speaks,,,,
2021-11-10 08:30:00,,USD,High,Core CPI m/m,,0.6%,0.4%,0.2%
2021-11-10 08:30:00,,USD,High,CPI m/m,,0.9%,0.6%,0.4%
2021-11-10 08:30:00,,USD,High,CPI y/y,,6.2%,5.9%,5.4%
2021-11-10 08:30:00,,USD,Medium,Unemployment Claims,,267K,257K,271K
2021-11-10 10:00:00,10:00:00,USD,Low,Final Wholesale Inventories m/m,,1.4%,1.1%,1.1%
2021-11-10 10:00:00,,USD,Low,Mortgage Delinquencies,,4.88%,,5.47%
2021-11-10 10:30:00,10:30:00,USD,Medium,Crude Oil Inventories,,1.0M,1.6M,3.3M
2021-11-10 12:00:00,12:00:00,USD,Low,Natural Gas Storage,,7B,9B,63B
2021-11-10 13:01:00,13:01:00,USD,Medium,30-y Bond Auction,,1.94|2.2,,2.05|2.4
2021-11-10 14:00:00,14:00:00,USD,Low,Federal Budget Balance,,-165.1B,-180.3B,-61.5B
2021-11-10 16:45:00,16:45:00,NZD,Medium,FPI m/m,,-0.9%,,0.5%
2021-11-10 18:50:00,18:50:00,JPY,Low,PPI y/y,,8.0%,6.9%,6.4%
2021-11-10 19:01:00,19:01:00,GBP,Low,RICS House Price Balance,,70%,65%,69%
2021-11-10 19:03:00,19:03:00,AUD,Low,MI Inflation Expectations,,4.6%,,3.6%
2021-11-10 19:30:00,19:30:00,AUD,High,Employment Change,,-46.3K,50.0K,-141.1K
2021-11-10 19:30:00,,AUD,High,Unemployment Rate,,5.2%,4.8%,4.6%
2021-11-11 02:00:00,02:00:00,GBP,Medium,Prelim GDP q/q,,1.3%,1.5%,5.5%
2021-11-11 02:00:00,,GBP,Low,Construction Output m/m,,1.3%,0.2%,-0.7%
2021-11-11 02:00:00,,GBP,Low,GDP m/m,,0.6%,0.4%,0.2%
2021-11-11 02:00:00,,GBP,Low,Goods Trade Balance,,-14.7B,-14.3B,-13.7B
2021-11-11 02:00:00,,GBP,Low,Index of Services 3m/3m,,1.6%,1.9%,3.5%
2021-11-11 02:00:00,,GBP,Low,Industrial Production m/m,,-0.4%,0.2%,1.0%
2021-11-11 02:00:00,,GBP,Low,Manufacturing Production m/m,,-0.1%,0.2%,0.3%
2021-11-11 02:00:00,,GBP,Low,Prelim Business Investment q/q,,0.4%,3.5%,4.5%
2021-11-11 00:00:00,00:00:00,EUR,Non,French Bank Holiday,,,,
2021-11-11 04:00:00,04:00:00,EUR,Low,ECB Economic Bulletin,,,,
2021-11-11 05:00:00,05:00:00,EUR,Medium,EU Economic Forecasts,,,,
2021-11-11 05:45:00,05:45:00,GBP,Low,MPC Member Mann Speaks,,,,
2021-11-11 07:58:00,07:58:00,GBP,Low,NIESR GDP Estimate,,1.0%,,1.3%
2021-11-11 00:00:00,00:00:00,CAD,Non,Bank Holiday,,,,
2021-11-11 00:00:00,00:00:00,USD,Non,Bank Holiday,,,,
2021-11-11 12:30:00,12:30:00,CHF,Medium,Gov Board Member Maechler Speaks,,,,
2021-11-11 16:30:00,16:30:00,NZD,Low,BusinessNZ Manufacturing Index,,54.3,,51.6
2021-11-12 02:00:00,02:00:00,EUR,Low,German WPI m/m,,1.6%,0.6%,0.8%
2021-11-12 02:30:00,02:30:00,CHF,Low,PPI m/m,,0.6%,0.4%,0.2%
