Date,Time,Currency,Impact,Event,Detail,Actual,Forecast,Previous
2022-05-03 00:00:00,00:00:00,EUR,Low,Eurogroup Meetings,,,,
2022-05-03 08:00:00,08:00:00,EUR,Medium,ECB President Lagarde Speaks,,,,
2022-05-03 09:00:00,09:00:00,USD,High,JOLTS Job Openings,,11.55M,11.19M,11.34M
2022-05-03 09:00:00,,USD,Low,Factory Orders m/m,,2.2%,1.3%,0.1%
2022-05-03 00:00:00,00:00:00,USD,Low,Wards Total Vehicle Sales,,14.3M,14.2M,13.3M
2022-05-03 09:54:00,09:54:00,NZD,Low,GDT Price Index,,-8.5%,,-3.6%
2022-05-03 11:30:00,11:30:00,CAD,Low,Gov Council Member Rogers Speaks,,,,
2022-05-03 16:00:00,16:00:00,NZD,Medium,RBNZ Financial Stability Report,,,,
2022-05-03 17:30:00,17:30:00,AUD,Low,AIG Construction Index,,55.9,,56.5
2022-05-03 17:45:00,17:45:00,NZD,High,Employment Change q/q,,0.1%,0.1%,0.0%
2022-05-03 17:45:00,,NZD,High,Unemployment Rate,,3.2%,3.2%,3.2%
2022-05-03 17:45:00,,NZD,Low,Labor Cost Index q/q,,0.7%,0.7%,0.7%
2022-05-03 18:00:00,18:00:00,NZD,High,RBNZ Gov Orr Speaks,,,,
2022-05-03 18:01:00,18:01:00,GBP,Low,BRC Shop Price Index y/y,,2.7%,,2.1%
2022-05-03 00:00:00,00:00:00,JPY,Non,Bank Holiday,,,,
2022-05-03 00:00:00,00:00:00,CNY,Non,Bank Holiday,,,,
2022-05-03 20:00:00,20:00:00,NZD,Low,ANZ Commodity Prices m/m,,-1.9%,,3.9%
2022-05-04 01:00:00,01:00:00,EUR,Low,German Trade Balance,,3.2B,12.3B,11.1B
2022-05-04 02:00:00,02:00:00,EUR,Medium,Spanish Unemployment Change,,-86.3K,-75.0K,-2.9K
2022-05-04 02:15:00,02:15:00,EUR,Low,Spanish Services PMI,,57.1,56.0,53.4
2022-05-04 02:45:00,02:45:00,EUR,Low,Italian Services PMI,,55.7,54.6,52.1
2022-05-04 02:50:00,02:50:00,EUR,Low,French Final Services PMI,,58.9,58.8,58.8
2022-05-04 02:55:00,02:55:00,EUR,Low,German Final Services PMI,,57.6,57.9,57.9
2022-05-04 03:00:00,03:00:00,EUR,Low,Final Services PMI,,57.7,57.7,57.7
2022-05-04 03:30:00,03:30:00,GBP,Low,M4 Money Supply m/m,,0.1%,0.8%,1.0%
2022-05-04 03:30:00,,GBP,Low,Mortgage Approvals,,71K,70K,71K
2022-05-04 03:32:00,03:32:00,GBP,Low,Net Lending to Individuals m/m,,8.3B,6.2B,6.1B
2022-05-04 04:00:00,04:00:00,EUR,Low,Retail Sales m/m,,-0.4%,-0.3%,0.4%
2022-05-04 04:36:00,04:36:00,EUR,Low,German 10-y Bond Auction,,0.93|1.6,,0.83|1.3
2022-05-04 07:15:00,07:15:00,USD,High,ADP Non-Farm Employment Change,,247K,382K,479K
2022-05-04 07:30:00,07:30:00,CAD,Low,Trade Balance,,2.5B,3.7B,3.1B
2022-05-04 07:30:00,,USD,Low,Trade Balance,,-109.8B,-107.3B,-89.8B
2022-05-04 08:45:00,08:45:00,USD,Low,Final Services PMI,,55.6,54.7,54.7
2022-05-04 09:00:00,09:00:00,USD,Medium,ISM Services PMI,,57.1,58.5,58.3
2022-05-04 09:30:00,09:30:00,USD,Low,Crude Oil Inventories,,1.3M,-0.7M,0.7M
2022-05-04 10:00:00,10:00:00,USD,Low,President Biden Speaks,,,,
2022-05-04 13:00:00,13:00:00,USD,High,Federal Funds Rate,,1.00%,1.00%,0.50%
2022-05-04 13:00:00,,USD,High,FOMC Statement,,,,
2022-05-04 13:30:00,13:30:00,USD,High,FOMC Press Conference,,,,
2022-05-04 00:00:00,00:00:00,JPY,Non,Bank Holiday,,,,
2022-05-04 20:30:00,20:30:00,AUD,Low,Building Approvals m/m,,-18.5%,-11.7%,42.0%
2022-05-04 20:30:00,,AUD,Low,Goods Trade Balance,,9.31B,8.50B,7.44B
2022-05-04 20:45:00,20:45:00,CNY,Low,Caixin Services PMI,,36.2,40.1,42.0
2022-05-05 01:00:00,01:00:00,EUR,Low,German Factory Orders m/m,,-4.7%,-1.0%,-0.8%
2022-05-05 01:30:00,01:30:00,CHF,Low,CPI m/m,,0.4%,0.3%,0.6%
2022-05-05 01:45:00,01:45:00,EUR,Low,French Industrial Production m/m,,-0.5%,-0.2%,-1.2%
2022-05-05 03:30:00,03:30:00,GBP,Low,Final Services PMI,,58.9,58.3,58.3
2022-05-05 04:01:00,04:01:00,EUR,Low,French 10-y Bond Auction,,1.51|1.8,,1.17|1.8
2022-05-05 00:00:00,00:00:00,All,Medium,OPEC-JMMC Meetings,,,,
2022-05-05 06:00:00,06:00:00,GBP,High,BOE Monetary Policy Report,,,,
2022-05-05 06:00:00,,GBP,High,Monetary Policy Summary,,,,
2022-05-05 06:00:00,,GBP,High,MPC Official Bank Rate Votes,,9-0-0,8-0-1,8-0-1
2022-05-05 06:00:00,,GBP,High,Official Bank Rate,,1.00%,1.00%,0.75%
2022-05-05 06:30:00,06:30:00,GBP,High,BOE Gov Bailey Speaks,,,,
2022-05-05 06:30:00,,USD,Low,Challenger Job Cuts y/y,,6.0%,,-30.1%
2022-05-05 07:30:00,07:30:00,USD,Medium,Unemployment Claims,,200K,180K,181K
2022-05-05 07:30:00,,USD,Low,Prelim Nonfarm Productivity q/q,,-7.5%,-5.1%,6.3%
2022-05-05 07:30:00,,USD,Low,Prelim Unit Labor Costs q/q,,11.6%,10.1%,0.9%
2022-05-05 08:40:00,08:40:00,CAD,Low,Gov Council Member Schembri Speaks,,,,
2022-05-05 09:00:00,09:00:00,USD,Low,Mortgage Delinquencies,,4.11%,,4.65%
2022-05-05 09:30:00,09:30:00,USD,Low,Natural Gas Storage,,77B,69B,40B
2022-05-05 17:30:00,17:30:00,AUD,Low,AIG Services Index,,57.8,,56.2
2022-05-05 18:30:00,18:30:00,JPY,Low,Tokyo Core CPI y/y,,1.9%,1.8%,0.8%
2022-05-05 18:50:00,18:50:00,JPY,Low,Monetary Base y/y,,6.6%,8.2%,7.9%
2022-05-05 20:30:00,20:30:00,AUD,High,RBA Monetary Policy Statement,,,,
2022-05-06 00:45:00,00:45:00,CHF,Low,Unemployment Rate,,2.2%,2.2%,2.2%
2022-05-06 01:00:00,01:00:00,EUR,Low,German Industrial Production m/m,,-3.9%,-1.3%,0.1%
2022-05-06 01:00:00,,GBP,Low,Halifax HPI m/m,,1.1%,0.7%,1.5%
2022-05-06 01:45:00,01:45:00,EUR,Low,French Prelim Private Payrolls q/q,,0.3%,0.2%,0.6%
2022-05-06 02:00:00,02:00:00,CHF,Low,Foreign Currency Reserves,,926B,,910B
2022-05-06 03:00:00,03:00:00,EUR,Low,Italian Retail Sales m/m,,-0.5%,0.5%,0.7%
2022-05-06 03:30:00,03:30:00,GBP,Low,Construction PMI,,58.2,58.0,59.1
2022-05-06 04:15:00,04:15:00,GBP,Low,MPC Member Mann Speaks,,,,
2022-05-06 04:30:00,04:30:00,EUR,Low,German Buba President Nagel Speaks,,,,
2022-05-06 06:15:00,06:15:00,GBP,Low,MPC Member Pill Speaks,,,,
2022-05-06 07:30:00,07:30:00,CAD,High,Employment Change,,15.3K,39.5K,72.5K
2022-05-06 07:30:00,,CAD,High,Unemployment Rate,,5.2%,5.2%,5.3%
2022-05-06 07:30:00,,USD,High,Average Hourly Earnings m/m,,0.3%,0.4%,0.5%
2022-05-06 07:30:00,,USD,High,Non-Farm Employment Change,,428K,390K,428K
2022-05-06 07:30:00,,USD,High,Unemployment Rate,,3.6%,3.5%,3.6%
2022-05-06 08:15:00,08:15:00,USD,Low,FOMC Member Williams Speaks,,,,
2022-05-06 09:00:00,09:00:00,CAD,Medium,Ivey PMI,,66.3,70.0,74.2
2022-05-06 10:00:00,10:00:00,GBP,Low,MPC Member Tenreyro Speaks,,,,
2022-05-06 14:00:00,14:00:00,USD,Low,Consumer Credit m/m,,52.4B,25.1B,37.7B
2022-05-06 18:15:00,18:15:00,USD,Medium,FOMC Member Bullard Speaks,,,,
2022-05-06 18:15:00,,USD,Medium,FOMC Member Waller Speaks,,,,
2022-05-08 18:30:00,18:30:00,JPY,Low,Average Cash Earnings y/y,,1.2%,0.9%,1.2%
2022-05-08 18:50:00,18:50:00,JPY,Low,Monetary Policy Meeting Minutes,,,,
2022-05-08 22:55:00,22:55:00,CNY,Low,Trade Balance,,325B,339B,301B
2022-05-08 22:55:00,,CNY,Low,USD-Denominated Trade Balance,,51.1B,50.9B,47.4B
2022-05-09 01:45:00,01:45:00,EUR,Low,French Trade Balance,,-12.4B,-11.2B,-10.4B
2022-05-09 03:30:00,03:30:00,EUR,Low,Sentix Investor Confidence,,-22.6,-21.7,-18.0
2022-05-09 07:30:00,07:30:00,CAD,Low,Building Permits m/m,,-9.3%,3.4%,21.0%
2022-05-09 08:00:00,08:00:00,GBP,Medium,MPC Member Saunders Speaks,,,,
2022-05-09 09:00:00,09:00:00,USD,Low,Final Wholesale Inventories m/m,,2.3%,2.3%,2.3%
2022-05-09 13:00:00,13:00:00,USD,Low,Loan Officer Survey,,,,
2022-05-09 15:00:00,15:00:00,USD,Low,FOMC Financial Stability Report,,,,
2022-05-09 18:01:00,18:01:00,GBP,Low,BRC Retail Sales Monitor y/y,,-1.7%,3.5%,-0.4%
2022-05-09 18:30:00,18:30:00,JPY,Low,Household Spending y/y,,-2.3%,-3.2%,1.1%
2022-05-09 20:30:00,20:30:00,AUD,Low,NAB Business Confidence,,10,,16
2022-05-09 22:35:00,22:35:00,JPY,Low,10-y Bond Auction,,0.25|5.7,,0.20|3.6
2022-05-10 03:00:00,03:00:00,EUR,Low,Italian Industrial Production m/m,,0.0%,-1.4%,4.0%
2022-05-10 04:04:00,04:04:00,EUR,Low,ZEW Economic Sentiment,,-29.5,-42.0,-43.0
2022-05-10 04:04:00,,EUR,Low,German ZEW Economic Sentiment,,-34.3,-43.0,-41.0
2022-05-10 04:54:00,04:54:00,USD,Low,NFIB Small Business Index,,93.2,92.9,93.2
2022-05-10 06:40:00,06:40:00,USD,Low,FOMC Member Williams Speaks,,,,
2022-05-10 08:45:00,08:45:00,USD,Medium,Treasury Sec Yellen Speaks,,,,
2022-05-10 08:58:00,08:58:00,USD,Low,RCM/TIPP Economic Optimism,,41.2,42.5,45.5
2022-05-10 09:00:00,09:00:00,EUR,Low,German Buba President Nagel Speaks,,,,
2022-05-10 10:30:00,10:30:00,USD,Low,President Biden Speaks,,,,
2022-05-10 12:00:00,12:00:00,USD,Medium,FOMC Member Waller Speaks,,,,
2022-05-10 14:00:00,14:00:00,USD,Medium,FOMC Member Mester Speaks,,,,
2022-05-10 19:30:00,19:30:00,AUD,Low,Westpac Consumer Sentiment,,-5.6%,,-0.9%
2022-05-10 20:30:00,20:30:00,CNY,Low,CPI y/y,,2.1%,1.8%,1.5%
2022-05-10 20:30:00,,CNY,Low,PPI y/y,,8.0%,7.8%,8.3%
2022-05-11 00:00:00,00:00:00,JPY,Low,Leading Indicators,,101.0%,100.9%,100.0%
2022-05-11 01:00:00,01:00:00,EUR,Low,German Final CPI m/m,,0.8%,0.8%,0.8%
2022-05-11 02:15:00,02:15:00,EUR,Low,German Buba President Nagel Speaks,,,,
2022-05-11 03:00:00,03:00:00,EUR,Medium,ECB President Lagarde Speaks,,,,
2022-05-11 04:32:00,04:32:00,EUR,Low,German 10-y Bond Auction,,0.96|1.4,,0.93|1.6
2022-05-11 07:30:00,07:30:00,USD,High,Core CPI m/m,,0.6%,0.4%,0.3%
2022-05-11 07:30:00,,USD,High,CPI m/m,,0.3%,0.2%,1.2%
2022-05-11 07:30:00,,USD,High,CPI y/y,,8.3%,8.1%,8.5%
2022-05-11 09:30:00,09:30:00,USD,Low,Crude Oil Inventories,,8.5M,-1.0M,1.3M
2022-05-11 12:01:00,12:01:00,USD,Low,10-y Bond Auction,,2.94|2.5,,2.72|2.4
2022-05-11 12:15:00,12:15:00,USD,Low,President Biden Speaks,,,,
2022-05-11 13:00:00,13:00:00,USD,Low,Federal Budget Balance,,308.2B,218.5B,-192.7B
2022-05-11 17:45:00,17:45:00,NZD,Low,FPI m/m,,0.1%,,0.7%
2022-05-11 17:45:00,,NZD,Low,Visitor Arrivals m/m,,446.8%,,29.8%
2022-05-11 18:01:00,18:01:00,GBP,Low,RICS House Price Balance,,80%,70%,74%
2022-05-11 18:50:00,18:50:00,JPY,Low,Bank Lending y/y,,0.9%,0.6%,0.5%
2022-05-11 18:50:00,,JPY,Low,BOJ Summary of Opinions,,,,
2022-05-11 18:50:00,,JPY,Low,Current Account,,1.56T,0.63T,0.52T
2022-05-11 20:03:00,20:03:00,AUD,Low,MI Inflation Expectations,,5.0%,,5.2%
2022-05-11 22:00:00,22:00:00,NZD,Medium,Inflation Expectations q/q,,3.29%,,3.27%
2022-05-11 22:35:00,22:35:00,JPY,Low,30-y Bond Auction,,1.02|3.1,,0.99|3.0
2022-05-12 00:00:00,00:00:00,JPY,Low,Economy Watchers Sentiment,,50.4,50.9,47.8
2022-05-12 01:00:00,01:00:00,GBP,Medium,Prelim GDP q/q,,0.8%,1.0%,1.3%
2022-05-12 01:00:00,,GBP,Low,Construction Output m/m,,1.7%,0.2%,0.2%
2022-05-12 01:00:00,,GBP,Low,GDP m/m,,-0.1%,0.0%,0.0%
2022-05-12 01:00:00,,GBP,Low,Goods Trade Balance,,-23.9B,-18.5B,-21.6B
2022-05-12 01:00:00,,GBP,Low,Index of Services 3m/3m,,0.4%,0.9%,0.6%
2022-05-12 01:00:00,,GBP,Low,Industrial Production m/m,,-0.2%,0.0%,-0.3%
2022-05-12 01:00:00,,GBP,Low,Manufacturing Production m/m,,-0.2%,0.0%,-0.6%
2022-05-12 01:00:00,,GBP,Low,Prelim Business Investment q/q,,-0.5%,1.8%,1.0%
2022-05-12 01:30:00,01:30:00,CHF,Low,PPI m/m,,1.3%,0.9%,0.8%
2022-05-12 02:02:00,02:02:00,CNY,Low,Foreign Direct Investment ytd/y,,20.5%,,25.6%
2022-05-12 06:31:00,06:31:00,GBP,Low,NIESR GDP Estimate,,0.3%,,0.8%
2022-05-12 07:30:00,07:30:00,USD,High,PPI m/m,,0.5%,0.5%,1.4%
2022-05-12 07:30:00,,USD,Medium,Core PPI m/m,,0.4%,0.6%,1.0%
2022-05-12 07:30:00,,USD,Medium,Unemployment Claims,,203K,190K,202K
