Date,Time,Currency,Impact,Event,Detail,Actual,Forecast,Previous
2022-12-29 08:30:00,08:30:00,USD,Medium,Unemployment Claims,,225K,225K,216K
2022-12-29 10:30:00,10:30:00,USD,Low,Natural Gas Storage,,-213B,-198B,-87B
2022-12-29 11:00:00,11:00:00,USD,Low,Crude Oil Inventories,,0.7M,-1.2M,-5.9M
2022-12-30 02:00:00,02:00:00,GBP,Low,Nationwide HPI m/m,,-0.1%,-0.7%,-1.4%
2022-12-30 03:00:00,03:00:00,CHF,Low,KOF Economic Barometer,,92.2,90.9,89.2
2022-12-30 03:00:00,,EUR,Low,Spanish Flash CPI y/y,,5.8%,6.1%,6.8%
2022-12-30 09:45:00,09:45:00,USD,Medium,Chicago PMI,,44.9,40.1,37.2
2022-12-30 20:30:00,20:30:00,CNY,Low,Manufacturing PMI,,47.0,48.0,48.0
2022-12-30 20:30:00,,CNY,Low,Non-Manufacturing PMI,,41.6,45.8,46.7
2022-01-01 00:00:00,00:00:00,NZD,Non,Bank Holiday,,,,
2022-01-01 00:00:00,00:00:00,AUD,Non,Bank Holiday,,,,
2022-01-01 00:00:00,00:00:00,JPY,Non,Bank Holiday,,,,
2022-01-01 00:00:00,00:00:00,CNY,Non,Bank Holiday,,,,
2022-01-02 00:00:00,00:00:00,CHF,Non,Bank Holiday,,,,
2022-01-02 00:00:00,00:00:00,GBP,Non,Bank Holiday,,,,
2022-01-02 03:15:00,03:15:00,EUR,Low,Spanish Manufacturing PMI,,46.4,45.9,45.7
2022-01-02 03:45:00,03:45:00,EUR,Low,Italian Manufacturing PMI,,48.5,48.5,48.4
2022-01-02 03:50:00,03:50:00,EUR,Low,French Final Manufacturing PMI,,49.2,48.9,48.9
2022-01-02 03:55:00,03:55:00,EUR,Low,German Final Manufacturing PMI,,47.1,47.4,47.4
2022-01-02 04:00:00,04:00:00,EUR,Low,Final Manufacturing PMI,,47.8,47.8,47.8
2022-01-02 00:00:00,00:00:00,CAD,Non,Bank Holiday,,,,
2022-01-02 00:00:00,00:00:00,USD,Non,Bank Holiday,,,,
2022-01-02 00:00:00,00:00:00,NZD,Non,Bank Holiday,,,,
2022-01-02 00:00:00,00:00:00,JPY,Non,Bank Holiday,,,,
2022-01-02 20:45:00,20:45:00,CNY,Low,Caixin Manufacturing PMI,,49.0,49.2,49.4
2022-01-03 00:30:00,00:30:00,AUD,Low,Commodity Prices y/y,,15.6%,,19.6%
2022-01-03 00:00:00,00:00:00,EUR,Low,German Prelim CPI m/m,,-0.8%,-0.6%,-0.5%
2022-01-03 03:00:00,03:00:00,EUR,Low,Spanish Unemployment Change,,-43.7K,-40.3K,-33.5K
2022-01-03 03:30:00,03:30:00,CHF,Low,Manufacturing PMI,,54.1,53.0,53.9
2022-01-03 03:55:00,03:55:00,EUR,Low,German Unemployment Change,,-13K,15K,15K
2022-01-03 04:30:00,04:30:00,GBP,Low,Final Manufacturing PMI,,45.3,44.7,44.7
2022-01-03 09:30:00,09:30:00,CAD,Low,Manufacturing PMI,,49.2,,49.6
2022-01-03 09:39:00,09:39:00,NZD,Low,GDT Price Index,,-2.8%,,-3.8%
2022-01-03 09:45:00,09:45:00,USD,Low,Final Manufacturing PMI,,46.2,46.2,46.2
2022-01-03 10:00:00,10:00:00,USD,Low,Construction Spending m/m,,0.2%,-0.4%,-0.2%
2022-01-03 19:01:00,19:01:00,GBP,Low,BRC Shop Price Index y/y,,7.3%,,7.4%
2022-01-03 19:30:00,19:30:00,JPY,Low,Final Manufacturing PMI,,48.9,48.8,48.8
2022-01-04 02:00:00,02:00:00,EUR,Low,German Import Prices m/m,,-4.5%,-1.7%,-1.2%
2022-01-04 02:30:00,02:30:00,CHF,High,CPI m/m,,-0.2%,-0.1%,0.0%
2022-01-04 02:45:00,02:45:00,EUR,Low,French Prelim CPI m/m,,-0.1%,0.5%,0.3%
2022-01-04 03:15:00,03:15:00,EUR,Low,Spanish Services PMI,,51.6,50.8,51.2
2022-01-04 03:45:00,03:45:00,EUR,Low,Italian Services PMI,,49.9,49.5,49.5
2022-01-04 03:50:00,03:50:00,EUR,Low,French Final Services PMI,,49.5,48.1,48.1
2022-01-04 03:55:00,03:55:00,EUR,Low,German Final Services PMI,,49.2,49.0,49.0
2022-01-04 04:00:00,04:00:00,EUR,Low,Final Services PMI,,49.8,49.1,49.1
2022-01-04 04:30:00,04:30:00,GBP,Low,M4 Money Supply m/m,,-1.6%,0.2%,0.1%
2022-01-04 04:30:00,,GBP,Low,Mortgage Approvals,,46K,54K,58K
2022-01-04 04:30:00,,GBP,Low,Net Lending to Individuals m/m,,5.9B,4.5B,4.3B
2022-01-04 10:00:00,10:00:00,USD,High,ISM Manufacturing PMI,,48.4,48.5,49.0
2022-01-04 10:00:00,,USD,High,JOLTS Job Openings,,10.46M,10.04M,10.51M
2022-01-04 10:00:00,,USD,Low,ISM Manufacturing Prices,,39.4,42.9,43.0
2022-01-04 00:00:00,00:00:00,USD,Low,Wards Total Vehicle Sales,,13.3M,13.4M,14.1M
2022-01-04 14:00:00,14:00:00,USD,High,FOMC Meeting Minutes,,,,
2022-01-04 18:50:00,18:50:00,JPY,Low,Monetary Base y/y,,-6.1%,-6.1%,-6.4%
2022-01-04 20:45:00,20:45:00,CNY,Low,Caixin Services PMI,,48.0,46.8,46.7
2022-01-04 22:35:00,22:35:00,JPY,Low,10-y Bond Auction,,0.50|4.8,,0.25|6.0
2022-01-05 00:00:00,00:00:00,JPY,Low,Consumer Confidence,,30.3,28.2,28.6
2022-01-05 02:00:00,02:00:00,EUR,Low,German Trade Balance,,10.8B,7.5B,6.8B
2022-01-05 04:30:00,04:30:00,GBP,Low,Final Services PMI,,49.9,50.0,50.0
