Date,Time,Currency,Impact,Event,Detail,Actual,Forecast,Previous
2024-01-05 08:30:00,,USD,High,Average Hourly Earnings m/m,,0.4%,0.3%,0.4%
2024-01-05 08:30:00,,USD,High,Non-Farm Employment Change,,216K,168K,173K
2024-01-05 08:30:00,,USD,High,Unemployment Rate,,3.7%,3.8%,3.7%
2024-01-05 10:00:00,10:00:00,CAD,Medium,Ivey PMI,,56.3,55.0,54.7
2024-01-05 10:00:00,,USD,High,ISM Services PMI,,50.6,52.5,52.7
2024-01-05 10:00:00,,USD,Low,Factory Orders m/m,,2.6%,2.0%,-3.4%
2024-01-05 13:30:00,13:30:00,USD,Medium,FOMC Member Barkin Speaks,,,,
2024-01-07 00:00:00,00:00:00,JPY,Non,Bank Holiday,,,,
2024-01-08 02:00:00,02:00:00,EUR,Low,German Factory Orders m/m,,0.3%,1.1%,-3.8%
2024-01-08 02:00:00,,EUR,Low,German Trade Balance,,20.4B,17.9B,17.7B
2024-01-08 02:30:00,02:30:00,CHF,High,CPI m/m,,0.0%,-0.1%,-0.2%
2024-01-08 02:30:00,,CHF,Low,Retail Sales y/y,,0.7%,0.0%,-0.3%
2024-01-08 04:30:00,04:30:00,EUR,Low,Sentix Investor Confidence,,-15.8,-15.5,-16.8
2024-01-08 05:00:00,05:00:00,EUR,Low,Retail Sales m/m,,-0.3%,-0.3%,0.4%
2024-01-08 12:30:00,12:30:00,USD,Low,FOMC Member Bostic Speaks,,,,
2024-01-08 15:00:00,15:00:00,USD,Low,Consumer Credit m/m,,23.8B,8.9B,5.8B
2024-01-08 18:30:00,18:30:00,JPY,Medium,Tokyo Core CPI y/y,,2.1%,2.1%,2.3%
2024-01-08 18:30:00,,JPY,Low,Household Spending y/y,,-2.9%,-2.2%,-2.5%
2024-01-08 19:01:00,19:01:00,GBP,Low,BRC Retail Sales Monitor y/y,,1.9%,2.3%,2.6%
2024-01-08 19:30:00,19:30:00,AUD,Medium,Retail Sales m/m,,2.0%,1.2%,-0.4%
2024-01-08 19:30:00,,AUD,Low,Building Approvals m/m,,1.6%,-1.9%,7.2%
2024-01-09 01:45:00,01:45:00,CHF,Low,Unemployment Rate,,2.2%,2.2%,2.1%
2024-01-09 02:00:00,02:00:00,EUR,Low,German Industrial Production m/m,,-0.7%,0.4%,-0.3%
2024-01-09 02:45:00,02:45:00,EUR,Low,French Trade Balance,,-5.9B,-7.9B,-8.5B
2024-01-09 03:00:00,03:00:00,CHF,Medium,Foreign Currency Reserves,,654B,,642B
2024-01-09 04:00:00,04:00:00,EUR,Low,Italian Monthly Unemployment Rate,,7.5%,7.8%,7.7%
2024-01-09 05:00:00,05:00:00,EUR,Low,Unemployment Rate,,6.4%,6.5%,6.5%
2024-01-09 06:00:00,06:00:00,USD,Low,NFIB Small Business Index,,91.9,90.7,90.6
2024-01-09 08:30:00,08:30:00,CAD,Low,Building Permits m/m,,-3.9%,-1.5%,3.0%
2024-01-09 08:30:00,,CAD,Low,Trade Balance,,1.6B,2.0B,3.2B
2024-01-09 08:30:00,,USD,Low,Trade Balance,,-63.2B,-64.9B,-64.5B
2024-01-09 10:02:00,10:02:00,USD,Low,RCM/TIPP Economic Optimism,,44.7,42.0,40.0
2024-01-09 12:00:00,12:00:00,USD,Low,FOMC Member Barr Speaks,,,,
2024-01-09 18:30:00,18:30:00,JPY,Low,Average Cash Earnings y/y,,0.2%,1.5%,1.5%
2024-01-09 19:00:00,19:00:00,NZD,Low,ANZ Commodity Prices m/m,,2.4%,,-1.2%
2024-01-09 19:30:00,19:30:00,AUD,High,CPI y/y,,4.3%,4.4%,4.9%
2024-01-09 22:35:00,22:35:00,JPY,Low,10-y Bond Auction,,0.60|2.9,,0.70|2.8
2024-01-10 02:45:00,02:45:00,EUR,Low,French Industrial Production m/m,,0.5%,0.1%,-0.3%
2024-01-10 04:00:00,04:00:00,EUR,Low,Italian Retail Sales m/m,,0.4%,0.2%,0.4%
2024-01-10 05:34:00,05:34:00,EUR,Low,German 10-y Bond Auction,,2.19|1.7,,2.45|1.7
2024-01-10 09:15:00,09:15:00,GBP,High,BOE Gov Bailey Speaks,,,,
2024-01-10 10:00:00,10:00:00,USD,Low,Final Wholesale Inventories m/m,,-0.2%,-0.2%,-0.2%
2024-01-10 10:30:00,10:30:00,USD,Low,Crude Oil Inventories,,1.3M,-0.2M,-5.5M
2024-01-10 13:01:00,13:01:00,USD,Medium,10-y Bond Auction,,4.02|2.6,,4.30|2.5
2024-01-10 15:15:00,15:15:00,USD,Low,FOMC Member Williams Speaks,,,,
2024-01-10 16:45:00,16:45:00,NZD,Low,Building Consents m/m,,-10.6%,,8.5%
2024-01-10 19:30:00,19:30:00,AUD,Low,Goods Trade Balance,,11.44B,7.50B,7.66B
2024-01-11 00:00:00,00:00:00,JPY,Low,Leading Indicators,,107.7%,107.9%,108.9%
2024-01-11 04:00:00,04:00:00,EUR,Low,ECB Economic Bulletin,,,,
2024-01-11 04:00:00,,EUR,Low,Italian Industrial Production m/m,,-1.5%,-0.2%,-0.2%
2024-01-11 04:30:00,04:30:00,GBP,Low,Housing Equity Withdrawal q/q,,-21.8B,-20.4B,-23.5B
2024-01-11 08:30:00,08:30:00,USD,High,Core CPI m/m,,0.3%,0.3%,0.3%
2024-01-11 08:30:00,,USD,High,CPI m/m,,0.3%,0.2%,0.1%
2024-01-11 08:30:00,,USD,High,CPI y/y,,3.4%,3.2%,3.1%
2024-01-11 08:30:00,,USD,High,Unemployment Claims,,202K,209K,203K
2024-01-11 10:30:00,10:30:00,USD,Low,Natural Gas Storage,,-140B,-121B,-14B
2024-01-11 13:01:00,13:01:00,USD,Medium,30-y Bond Auction,,4.23|2.4,,4.34|2.4
2024-01-11 14:00:00,14:00:00,USD,Low,Federal Budget Balance,,-129.4B,-66.2B,-314.0B
2024-01-11 18:50:00,18:50:00,JPY,Low,Bank Lending y/y,,3.1%,2.7%,2.8%
2024-01-11 18:50:00,,JPY,Low,Current Account,,1.89T,2.18T,2.62T
2024-01-11 20:30:00,20:30:00,CNY,High,CPI y/y,,-0.3%,-0.4%,-0.5%
2024-01-11 20:30:00,,CNY,Medium,PPI y/y,,-2.7%,-2.6%,-3.0%
2024-01-11 21:11:00,21:11:00,CNY,Low,Trade Balance,,541B,520B,491B
2024-01-11 21:12:00,21:12:00,CNY,Low,USD-Denominated Trade Balance,,75.3B,76.2B,68.4B
2024-01-11 22:35:00,22:35:00,JPY,Low,30-y Bond Auction,,1.63|3.0,,1.62|2.6
2024-01-12 00:00:00,00:00:00,JPY,Low,Economy Watchers Sentiment,,50.7,49.9,49.5
2024-01-12 02:00:00,02:00:00,GBP,High,GDP m/m,,0.3%,0.2%,-0.3%
2024-01-12 02:00:00,,GBP,Low,Construction Output m/m,,-0.2%,0.2%,-0.4%
2024-01-12 02:00:00,,GBP,Low,Goods Trade Balance,,-14.2B,-15.7B,-15.9B
2024-01-12 02:00:00,,GBP,Low,Index of Services 3m/3m,,0.0%,0.1%,-0.1%
2024-01-12 02:00:00,,GBP,Low,Industrial Production m/m,,0.3%,0.3%,-1.3%
2024-01-12 02:00:00,,GBP,Low,Manufacturing Production m/m,,0.4%,0.3%,-1.2%
2024-01-12 02:45:00,02:45:00,EUR,Low,French Consumer Spending m/m,,0.7%,-0.1%,-0.9%
2024-01-12 02:45:00,,EUR,Low,French Final CPI m/m,,0.1%,0.1%,0.1%
2024-01-12 04:36:00,04:36:00,CNY,Medium,New Loans,,1170B,1360B,1090B
2024-01-12 04:36:00,,CNY,Low,M2 Money Supply y/y,,9.7%,10.1%,10.0%
2024-01-12 07:35:00,07:35:00,GBP,Low,NIESR GDP Estimate,,0.0%,,-0.2%
2024-01-12 08:30:00,08:30:00,USD,High,Core PPI m/m,,0.0%,0.2%,0.0%
2024-01-12 08:30:00,,USD,High,PPI m/m,,-0.1%,0.1%,-0.1%
2024-01-14 18:50:00,18:50:00,JPY,Low,M2 Money Stock y/y,,2.3%,2.2%,2.3%
2024-01-14 19:01:00,19:01:00,GBP,Low,Rightmove HPI m/m,,1.3%,,-1.9%
2024-01-14 19:13:00,19:13:00,AUD,Low,MI Inflation Gauge m/m,,1.0%,,0.3%
2024-01-14 19:30:00,19:30:00,AUD,Low,ANZ Job Advertisements m/m,,0.1%,,-5.1%
2024-01-15 00:59:00,00:59:00,JPY,Low,Prelim Machine Tool Orders y/y,,-9.9%,,-13.6%
2024-01-15 02:00:00,02:00:00,EUR,Low,German WPI m/m,,-0.6%,0.2%,-0.2%
2024-01-15 04:00:00,04:00:00,EUR,Low,Italian Trade Balance,,3.89B,5.20B,4.73B
2024-01-15 00:00:00,00:00:00,All,Medium,WEF Annual Meetings,,,,
2024-01-15 05:00:00,05:00:00,EUR,Low,Industrial Production m/m,,-0.3%,-0.3%,-0.7%
2024-01-15 05:00:00,,EUR,Low,Trade Balance,,14.8B,11.2B,11.1B
2024-01-15 00:00:00,00:00:00,EUR,Low,Eurogroup Meetings,,,,
2024-01-15 00:00:00,00:00:00,USD,Non,Bank Holiday,,,,
2024-01-15 08:30:00,08:30:00,CAD,Low,Manufacturing Sales m/m,,1.2%,0.9%,-2.9%
2024-01-15 08:30:00,,CAD,Low,Wholesale Sales m/m,,0.9%,0.9%,-0.3%
2024-01-15 10:30:00,10:30:00,CAD,Medium,BOC Business Outlook Survey,,,,
2024-01-15 16:00:00,16:00:00,NZD,Low,NZIER Business Confidence,,-2,,-52
2024-01-15 18:30:00,18:30:00,AUD,Low,Westpac Consumer Sentiment,,-1.3%,,2.7%
2024-01-15 18:50:00,18:50:00,JPY,Low,PPI y/y,,0.0%,-0.3%,0.3%
2024-01-16 02:00:00,02:00:00,EUR,Low,German Final CPI m/m,,0.1%,0.1%,0.1%
2024-01-16 02:00:00,,GBP,High,Claimant Count Change,,11.7K,18.1K,0.6K
