Date,Time,Currency,Impact,Event,Detail,Actual,Forecast,Previous
2024-01-03 03:00:00,03:00:00,EUR,Low,Spanish Unemployment Change,,-34.6K,-40.2K,20.5K
2024-01-03 03:30:00,03:30:00,CHF,Low,Manufacturing PMI,,50.2,48.7,48.8
2024-01-03 03:55:00,03:55:00,EUR,Low,German Unemployment Change,,8K,3K,-14K
2024-01-03 04:00:00,04:00:00,EUR,Low,M3 Money Supply y/y,,5.6%,5.7%,5.7%
2024-01-03 04:00:00,,EUR,Low,Private Loans y/y,,3.5%,3.6%,3.5%
2024-01-03 04:30:00,04:30:00,GBP,Low,Construction PMI,,44.4,45.8,45.3
2024-01-03 04:30:00,,GBP,Low,M4 Money Supply m/m,,0.8%,0.2%,0.0%
2024-01-03 04:30:00,,GBP,Low,Mortgage Approvals,,65K,65K,65K
2024-01-03 04:30:00,,GBP,Low,Net Lending to Individuals m/m,,4.5B,5.1B,5.6B
2024-01-03 10:00:00,10:00:00,USD,High,ISM Manufacturing PMI,,47.2,49.0,48.1
2024-01-03 10:00:00,,USD,Low,Construction Spending m/m,,0.6%,0.4%,0.1%
2024-01-03 10:00:00,,USD,Low,ISM Manufacturing Prices,,51.7,47.7,46.7
2024-01-03 00:00:00,00:00:00,USD,Low,Wards Total Vehicle Sales,,16.7M,17.0M,17.1M
2024-01-03 10:30:00,10:30:00,USD,Low,Natural Gas Storage,,-58B,-60B,-161B
2024-01-03 11:00:00,11:00:00,USD,Medium,Crude Oil Inventories,,-11.5M,-3.1M,-5.5M
2024-01-03 13:15:00,13:15:00,CAD,Low,Gov Council Member Wilkins Speaks,,,,
2024-01-03 13:15:00,,USD,Low,FOMC Member Brainard Speaks,,,,
2024-01-03 14:00:00,14:00:00,USD,High,FOMC Meeting Minutes,,,,
2024-01-03 15:30:00,15:30:00,USD,Medium,FOMC Member Kaplan Speaks,,,,
2024-01-05 13:15:00,13:15:00,CAD,Medium,Gov Council Member Wilkins Speaks,,,,
2024-01-05 13:15:00,,GBP,Medium,MPC Member Broadbent Speaks,,,,
2024-01-05 13:15:00,,USD,Medium,FOMC Member Williams Speaks,,,,
2024-01-05 16:30:00,16:30:00,AUD,Low,AIG Manufacturing Index,,48.3,,48.1
2024-01-05 19:30:00,19:30:00,JPY,Low,Final Manufacturing PMI,,48.4,48.8,48.8
2024-01-05 20:45:00,20:45:00,CNY,Low,Caixin Services PMI,,52.5,53.2,53.5
2024-01-06 02:00:00,02:00:00,EUR,Low,German Retail Sales m/m,,2.1%,1.1%,-1.3%
2024-01-06 00:00:00,00:00:00,EUR,Non-Economic,Italian Bank Holiday,,,,
2024-01-06 03:15:00,03:15:00,EUR,Low,Spanish Services PMI,,54.9,53.9,53.2
2024-01-06 03:45:00,03:45:00,EUR,Low,Italian Services PMI,,51.1,50.9,50.4
2024-01-06 03:50:00,03:50:00,EUR,Low,French Final Services PMI,,52.4,52.4,52.4
2024-01-06 03:55:00,03:55:00,EUR,Low,German Final Services PMI,,52.9,52.0,52.0
2024-01-06 04:00:00,04:00:00,EUR,Low,Final Services PMI,,52.8,52.4,52.4
2024-01-06 04:30:00,04:30:00,EUR,Low,Sentix Investor Confidence,,7.6,3.0,0.7
2024-01-06 04:30:00,,GBP,Low,Final Services PMI,,50.0,49.1,49.0
2024-01-06 05:00:00,05:00:00,EUR,Low,PPI m/m,,0.2%,0.1%,0.0%
2024-01-06 08:30:00,08:30:00,CAD,Medium,RMPI m/m,,1.5%,1.5%,-1.9%
2024-01-06 08:30:00,,CAD,Low,IPPI m/m,,0.1%,0.4%,0.0%
2024-01-06 09:45:00,09:45:00,USD,Low,Final Services PMI,,52.8,52.2,52.2
2024-01-06 18:50:00,18:50:00,JPY,Low,Monetary Base y/y,,3.2%,3.6%,3.3%
2024-01-06 19:30:00,19:30:00,AUD,Low,ANZ Job Advertisements m/m,,-6.7%,,-1.8%
2024-01-06 22:35:00,22:35:00,JPY,Low,10-y Bond Auction,,-0.01|3.7,,-0.04|3.3
2024-01-07 02:30:00,02:30:00,CHF,Medium,CPI m/m,,0.0%,-0.1%,-0.1%
2024-01-07 04:55:00,04:55:00,GBP,Low,Housing Equity Withdrawal q/q,,-6.3B,-7.2B,-7.6B
2024-01-07 05:00:00,05:00:00,EUR,Medium,CPI Flash Estimate y/y,,1.3%,1.3%,1.0%
2024-01-07 05:00:00,,EUR,Low,Core CPI Flash Estimate y/y,,1.3%,1.3%,1.3%
2024-01-07 05:00:00,,EUR,Low,Italian Prelim CPI m/m,,0.2%,0.2%,-0.2%
2024-01-07 05:00:00,,EUR,Low,Retail Sales m/m,,1.0%,0.6%,-0.3%
2024-01-07 05:34:00,05:34:00,GBP,Low,10-y Bond Auction,,0.79|2.5,,0.74|2.2
2024-01-07 08:30:00,08:30:00,CAD,Medium,Trade Balance,,-1.1B,-0.8B,-1.6B
2024-01-07 08:30:00,,USD,Low,Trade Balance,,-43.1B,-44.5B,-46.9B
2024-01-07 09:37:00,09:37:00,NZD,Low,GDT Price Index,,2.8%,,-5.1%
2024-01-07 10:00:00,10:00:00,CAD,Low,Ivey PMI,,51.9,60.2,60.0
2024-01-07 10:00:00,,USD,High,ISM Services PMI,,55.0,54.5,53.9
2024-01-07 10:00:00,,USD,Low,Factory Orders m/m,,-0.7%,-0.6%,0.2%
2024-01-07 16:30:00,16:30:00,AUD,Low,AIG Construction Index,,38.9,,40.0
2024-01-07 18:30:00,18:30:00,JPY,Low,Average Cash Earnings y/y,,-0.2%,-0.2%,0.0%
2024-01-07 19:30:00,19:30:00,AUD,High,Building Approvals m/m,,11.8%,2.1%,-7.9%
2024-01-08 00:02:00,00:02:00,JPY,Low,Consumer Confidence,,39.1,39.6,38.7
2024-01-08 02:00:00,02:00:00,EUR,Low,German Factory Orders m/m,,-1.3%,0.2%,0.2%
2024-01-08 02:45:00,02:45:00,EUR,Low,French Trade Balance,,-5.6B,-5.0B,-4.9B
2024-01-08 03:30:00,03:30:00,GBP,Low,Halifax HPI m/m,,1.7%,0.6%,1.2%
2024-01-08 05:36:00,05:36:00,EUR,Low,German 10-y Bond Auction,,-0.25|1.2,,-0.33|1.9
2024-01-08 08:15:00,08:15:00,USD,High,ADP Non-Farm Employment Change,,202K,160K,124K
2024-01-08 10:00:00,10:00:00,USD,Low,FOMC Member Brainard Speaks,,,,
2024-01-08 10:30:00,10:30:00,USD,Medium,Crude Oil Inventories,,1.2M,-3.4M,-11.5M
2024-01-08 11:26:00,11:26:00,USD,High,President Trump Speaks,,,,
2024-01-08 13:01:00,13:01:00,USD,Low,10-y Bond Auction,,1.87|2.4,,1.84|2.4
2024-01-08 15:00:00,15:00:00,USD,Low,Consumer Credit m/m,,12.5B,15.5B,19.0B
2024-01-08 19:00:00,19:00:00,NZD,Low,ANZ Commodity Prices m/m,,-2.8%,,4.3%
2024-01-08 19:01:00,19:01:00,GBP,Low,BRC Retail Sales Monitor y/y,,1.7%,-0.5%,-4.9%
2024-01-08 19:30:00,19:30:00,AUD,High,Goods Trade Balance,,5.80B,4.10B,4.08B
2024-01-08 20:30:00,20:30:00,CNY,Medium,CPI y/y,,4.5%,4.7%,4.5%
2024-01-08 20:30:00,,CNY,Low,PPI y/y,,-0.5%,-0.4%,-1.4%
2024-01-08 22:35:00,22:35:00,JPY,Low,30-y Bond Auction,,0.43|3.7,,0.43|3.7
2024-01-09 02:00:00,02:00:00,EUR,Low,German Industrial Production m/m,,1.1%,0.9%,-1.0%
2024-01-09 02:00:00,,EUR,Low,German Trade Balance,,18.3B,20.9B,20.4B
2024-01-09 02:30:00,02:30:00,CHF,Low,Retail Sales y/y,,0.0%,0.5%,0.4%
2024-01-09 03:00:00,03:00:00,CHF,Low,Foreign Currency Reserves,,771B,,783B
2024-01-09 04:00:00,04:00:00,EUR,Low,Italian Monthly Unemployment Rate,,9.7%,9.8%,9.7%
2024-01-09 04:30:00,04:30:00,GBP,High,BOE Gov Carney Speaks,,,,
2024-01-09 05:00:00,05:00:00,EUR,Low,Unemployment Rate,,7.5%,7.5%,7.5%
2024-01-09 05:04:00,05:04:00,EUR,Low,French 10-y Bond Auction,,0.04|1.7,,-0.08|2.0
2024-01-09 08:00:00,08:00:00,USD,Medium,FOMC Member Clarida Speaks,,,,
2024-01-09 08:13:00,08:13:00,CAD,Low,Housing Starts,,197K,212K,204K
2024-01-09 08:30:00,08:30:00,CAD,Low,Building Permits m/m,,-2.4%,1.0%,-1.5%
2024-01-09 08:30:00,,USD,Low,Unemployment Claims,,214K,221K,223K
2024-01-09 09:30:00,09:30:00,USD,Medium,FOMC Member Kashkari Speaks,,,,
2024-01-09 10:30:00,10:30:00,USD,Low,Natural Gas Storage,,-44B,-51B,-58B
2024-01-09 11:30:00,11:30:00,USD,Low,FOMC Member Williams Speaks,,,,
2024-01-09 13:01:00,13:01:00,USD,Medium,30-y Bond Auction,,2.34|2.5,,2.31|2.5
2024-01-09 13:45:00,13:45:00,CAD,High,BOC Gov Poloz Speaks,,,,
2024-01-09 14:10:00,14:10:00,EUR,Low,German Buba President Weidmann Speaks,,,,
2024-01-09 16:30:00,16:30:00,AUD,Low,AIG Services Index,,48.7,,53.7
2024-01-09 18:30:00,18:30:00,JPY,Low,Household Spending y/y,,-2.0%,-2.0%,-5.1%
2024-01-09 19:30:00,19:30:00,AUD,High,Retail Sales m/m,,0.9%,0.4%,0.1%
2024-01-10 00:00:00,00:00:00,JPY,Low,Leading Indicators,,90.9%,90.9%,91.6%
2024-01-10 01:45:00,01:45:00,CHF,Low,Unemployment Rate,,2.3%,2.3%,2.3%
2024-01-10 02:45:00,02:45:00,EUR,Low,French Industrial Production m/m,,0.3%,0.1%,0.5%
2024-01-10 04:00:00,04:00:00,EUR,Low,Italian Industrial Production m/m,,0.1%,0.0%,-0.3%
2024-01-10 04:30:00,04:30:00,GBP,Low,MPC Member Tenreyro Speaks,,,,
2024-01-10 08:30:00,08:30:00,CAD,High,Employment Change,,35.2K,24.9K,-71.2K
2024-01-10 08:30:00,,CAD,High,Unemployment Rate,,5.6%,5.8%,5.9%
2024-01-10 08:30:00,,USD,High,Average Hourly Earnings m/m,,0.1%,0.3%,0.3%
2024-01-10 08:30:00,,USD,High,Non-Farm Employment Change,,145K,162K,256K
2024-01-10 08:30:00,,USD,High,Unemployment Rate,,3.5%,3.5%,3.5%
2024-01-10 10:00:00,10:00:00,USD,Low,Final Wholesale Inventories m/m,,-0.1%,0.0%,0.0%
2024-01-12 19:00:00,19:00:00,AUD,Low,MI Inflation Gauge m/m,,0.3%,,0.0%
2024-01-12 00:00:00,00:00:00,JPY,Non-Economic,Bank Holiday,,,,
2024-01-13 02:00:00,02:00:00,EUR,Low,German WPI m/m,,0.0%,0.2%,-0.1%
2024-01-13 04:00:00,04:00:00,EUR,Low,Italian Retail Sales m/m,,-0.2%,0.1%,-0.3%
2024-01-13 04:30:00,04:30:00,GBP,Medium,GDP m/m,,-0.3%,0.0%,0.1%
2024-01-13 04:30:00,,GBP,Medium,Manufacturing Production m/m,,-1.7%,-0.3%,0.5%
2024-01-13 04:30:00,,GBP,Low,Construction Output m/m,,1.9%,0.6%,-2.2%
2024-01-13 04:30:00,,GBP,Low,Goods Trade Balance,,-5.3B,-11.8B,-10.9B
2024-01-13 04:30:00,,GBP,Low,Index of Services 3m/3m,,0.1%,0.2%,0.3%
2024-01-13 04:30:00,,GBP,Low,Industrial Production m/m,,-1.2%,-0.1%,0.4%
2024-01-13 09:49:00,09:49:00,GBP,Low,NIESR GDP Estimate,,0.0%,,0.1%
2024-01-13 10:30:00,10:30:00,CAD,High,BOC Business Outlook Survey,,,,
2024-01-13 14:00:00,14:00:00,USD,Low,Federal Budget Balance,,-13.3B,5.0B,-208.8B
2024-01-13 16:00:00,16:00:00,NZD,High,NZIER Business Confidence,,-21,,-40
2024-01-13 16:45:00,16:45:00,NZD,Low,Building Consents m/m,,-8.5%,,-1.3%
2024-01-13 17:00:00,17:00:00,USD,Medium,Treasury Currency Report,,,,
2024-01-13 18:50:00,18:50:00,JPY,Low,Bank Lending y/y,,1.8%,2.1%,2.1%
2024-01-13 18:50:00,,JPY,Low,Current Account,,1.79T,1.78T,1.73T
2024-01-13 22:24:00,22:24:00,CNY,Medium,USD-Denominated Trade Balance,,46.8B,45.8B,38.7B
2024-01-13 22:25:00,22:25:00,CNY,Medium,Trade Balance,,329B,315B,274B
2024-01-14 00:00:00,00:00:00,JPY,Low,Economy Watchers Sentiment,,39.8,40.9,39.4
2024-01-14 05:50:00,05:50:00,USD,Low,NFIB Small Business Index,,102.7,104.9,104.7
2024-01-14 08:30:00,08:30:00,USD,High,Core CPI m/m,,0.1%,0.2%,0.2%
2024-01-14 08:30:00,,USD,High,CPI m/m,,0.2%,0.2%,0.3%
2024-01-14 08:30:00,,USD,High,CPI y/y,,2.3%,2.3%,2.1%
2024-01-14 09:00:00,09:00:00,USD,Low,FOMC Member Williams Speaks,,,,
2024-01-14 10:00:00,10:00:00,USD,Low,RCM/TIPP Economic Optimism,,57.4,57.3,57.0
2024-01-14 16:45:00,16:45:00,NZD,Low,FPI m/m,,-0.2%,,-0.7%
2024-01-14 18:50:00,18:50:00,JPY,Low,M2 Money Stock y/y,,2.7%,2.7%,2.7%
2024-01-14 19:30:00,19:30:00,JPY,Medium,BOJ Gov Kuroda Speaks,,,,
2024-01-15 00:58:00,00:58:00,JPY,Low,Prelim Machine Tool Orders y/y,,-33.6%,,-37.9%
2024-01-15 02:45:00,02:45:00,EUR,Low,French Final CPI m/m,,0.4%,0.4%,0.4%
2024-01-15 03:40:00,03:40:00,GBP,High,MPC Member Saunders Speaks,,,,
2024-01-15 04:30:00,04:30:00,GBP,High,CPI y/y,,1.3%,1.5%,1.5%
2024-01-15 04:30:00,,GBP,Medium,PPI Input m/m,,0.1%,0.2%,0.5%
2024-01-15 04:30:00,,GBP,Low,Core CPI y/y,,1.4%,1.7%,1.7%
2024-01-15 04:30:00,,GBP,Low,HPI y/y,,2.2%,1.1%,1.3%
2024-01-15 04:30:00,,GBP,Low,PPI Output m/m,,0.0%,0.0%,-0.2%
2024-01-15 04:30:00,,GBP,Low,RPI y/y,,2.2%,2.3%,2.2%
2024-01-15 05:00:00,05:00:00,EUR,Low,Industrial Production m/m,,0.2%,0.3%,-0.9%
2024-01-15 05:00:00,,EUR,Low,Trade Balance,,19.2B,22.3B,24.0B
2024-01-15 05:34:00,05:34:00,EUR,Low,German 30-y Bond Auction,,0.31|1.1,,0.14|1.2
2024-01-15 08:30:00,08:30:00,USD,Medium,Core PPI m/m,,0.1%,0.2%,-0.2%
2024-01-15 08:30:00,,USD,Medium,PPI m/m,,0.1%,0.2%,0.0%
2024-01-15 08:30:00,,USD,Low,Empire State Manufacturing Index,,4.8,3.7,3.5
2024-01-15 09:30:00,09:30:00,GBP,Low,CB Leading Index m/m,,-0.2%,,-0.4%
2024-01-15 10:30:00,10:30:00,USD,Medium,Crude Oil Inventories,,-2.5M,0.4M,1.2M
2024-01-15 11:00:00,11:00:00,USD,Medium,FOMC Member Harker Speaks,,,,
2024-01-15 12:00:00,12:00:00,USD,Medium,FOMC Member Kaplan Speaks,,,,
2024-01-15 13:00:00,13:00:00,EUR,Low,German Buba President Weidmann Speaks,,,,
2024-01-15 14:00:00,14:00:00,USD,Low,Beige Book,,,,
2024-01-15 18:50:00,18:50:00,JPY,Low,Core Machinery Orders m/m,,18.0%,3.1%,-6.0%
2024-01-15 18:50:00,,JPY,Low,PPI y/y,,0.9%,0.9%,0.1%
2024-01-15 19:01:00,19:01:00,GBP,Low,RICS House Price Balance,,-2%,-9%,-11%
2024-01-15 20:30:00,20:30:00,CNY,Low,New Home Prices m/m,,0.35%,,0.30%
2024-01-16 01:59:00,01:59:00,CNY,Medium,New Loans,,1140B,1250B,1390B
2024-01-16 02:00:00,02:00:00,EUR,Low,German Final CPI m/m,,0.5%,0.5%,0.5%
2024-01-16 02:02:00,02:02:00,CNY,Low,M2 Money Supply y/y,,8.7%,8.4%,8.2%
2024-01-16 04:30:00,04:30:00,GBP,Medium,BOE Credit Conditions Survey,,,,
2024-01-16 07:30:00,07:30:00,EUR,High,ECB Monetary Policy Meeting Accounts,,,,
2024-01-16 08:30:00,08:30:00,CAD,Low,ADP Non-Farm Employment Change,,46.2K,,27.6K
2024-01-16 08:30:00,,USD,High,Core Retail Sales m/m,,0.7%,0.5%,0.0%
2024-01-16 08:30:00,,USD,High,Retail Sales m/m,,0.3%,0.3%,0.3%
2024-01-16 08:30:00,,USD,Medium,Philly Fed Manufacturing Index,,17.0,3.7,0.3
2024-01-16 08:30:00,,USD,Low,Import Prices m/m,,0.3%,0.3%,0.1%
2024-01-16 08:30:00,,USD,Low,Unemployment Claims,,204K,217K,214K
2024-01-16 10:00:00,10:00:00,USD,Medium,FOMC Member Bowman Speaks,,,,
2024-01-16 10:00:00,,USD,Low,Business Inventories m/m,,-0.2%,-0.1%,0.1%
2024-01-16 10:00:00,,USD,Low,NAHB Housing Market Index,,75,74,76
2024-01-16 10:30:00,10:30:00,USD,Low,Natural Gas Storage,,-109B,-91B,-44B
2024-01-16 13:00:00,13:00:00,EUR,High,ECB President Lagarde Speaks,,,,
2024-01-16 16:00:00,16:00:00,USD,Low,TIC Long-Term Purchases,,22.9B,34.5B,31.5B
2024-01-16 16:30:00,16:30:00,NZD,Low,BusinessNZ Manufacturing Index,,49.3,,51.2
2024-01-16 21:00:00,21:00:00,CNY,High,GDP q/y,,6.0%,6.0%,6.0%
2024-01-16 21:00:00,,CNY,Medium,Fixed Asset Investment ytd/y,,5.4%,5.2%,5.2%
2024-01-16 21:00:00,,CNY,Medium,Industrial Production y/y,,6.9%,5.9%,6.2%
2024-01-16 21:00:00,,CNY,Low,NBS Press Conference,,,,
2024-01-16 21:00:00,,CNY,Low,Retail Sales y/y,,8.0%,7.9%,8.0%
2024-01-16 21:00:00,,CNY,Low,Unemployment Rate,,5.2%,,5.1%
2024-01-16 23:30:00,23:30:00,JPY,Low,Tertiary Industry Activity m/m,,1.3%,1.0%,-5.2%
2024-01-17 02:30:00,02:30:00,CHF,Low,PPI m/m,,0.1%,0.2%,-0.4%
2024-01-17 02:45:00,02:45:00,EUR,Low,French Gov Budget Balance,,-113.9B,,-107.7B
2024-01-17 04:00:00,04:00:00,EUR,Low,Current Account,,33.9B,34.3B,35.8B
2024-01-17 04:02:00,04:02:00,EUR,Low,Italian Trade Balance,,4.87B,7.22B,8.06B
2024-01-17 04:30:00,04:30:00,GBP,High,Retail Sales m/m,,-0.6%,0.5%,-0.8%
2024-01-17 05:00:00,05:00:00,EUR,Low,Final Core CPI y/y,,1.3%,1.3%,1.3%
2024-01-17 05:00:00,,EUR,Low,Final CPI y/y,,1.3%,1.3%,1.3%
2024-01-17 08:30:00,08:30:00,CAD,Low,Foreign Securities Purchases,,-1.75B,12.32B,11.31B
2024-01-17 08:30:00,,USD,Medium,Building Permits,,1.42M,1.47M,1.47M
2024-01-17 08:30:00,,USD,Low,Housing Starts,,1.61M,1.38M,1.38M
2024-01-17 09:00:00,09:00:00,USD,Medium,FOMC Member Harker Speaks,,,,
2024-01-17 09:15:00,09:15:00,USD,Low,Capacity Utilization Rate,,77.0%,77.0%,77.4%
2024-01-17 09:15:00,,USD,Low,Industrial Production m/m,,-0.3%,0.0%,0.8%
2024-01-17 10:00:00,10:00:00,USD,Medium,Prelim UoM Consumer Sentiment,,99.1,99.3,99.3
2024-01-17 10:00:00,,USD,Low,JOLTS Job Openings,,6.80M,7.24M,7.36M
2024-01-17 10:00:00,,USD,Low,Prelim UoM Inflation Expectations,,2.5%,,2.3%
2024-01-17 12:45:00,12:45:00,USD,Low,FOMC Member Quarles Speaks,,,,
2024-01-19 19:01:00,19:01:00,GBP,Low,Rightmove HPI m/m,,2.3%,,-0.9%
2024-01-19 20:30:00,20:30:00,CNY,Medium,1-y Loan Prime Rate,,4.15%,4.10%,4.15%
2024-01-19 20:30:00,,CNY,Medium,5-y Loan Prime Rate,,4.80%,4.80%,4.80%
2024-01-19 23:30:00,23:30:00,JPY,Low,Revised Industrial Production m/m,,-1.0%,-0.9%,-0.9%
2024-01-20 02:00:00,02:00:00,EUR,Low,German PPI m/m,,0.1%,0.0%,0.0%
2024-01-20 00:00:00,00:00:00,EUR,Low,Eurogroup Meetings,,,,
2024-01-20 06:00:00,06:00:00,EUR,Low,German Buba Monthly Report,,,,
2024-01-20 00:00:00,00:00:00,USD,Non-Economic,Bank Holiday,,,,
2024-01-20 16:30:00,16:30:00,NZD,Low,BusinessNZ Services Index,,51.9,,52.9
2024-01-20 22:01:00,22:01:00,JPY,High,Monetary Policy Statement,,,,
2024-01-20 22:01:00,,JPY,Low,BOJ Policy Rate,,-0.10%,-0.10%,-0.10%
2024-01-20 22:02:00,22:02:00,JPY,High,BOJ Outlook Report,,,,
2024-01-21 01:31:00,01:31:00,JPY,Medium,BOJ Press Conference,,,,
2024-01-21 00:00:00,00:00:00,All,Medium,WEF Annual Meetings,,,,
2024-01-21 04:30:00,04:30:00,GBP,Medium,Average Earnings Index 3m/y,,3.2%,3.1%,3.2%
2024-01-21 04:30:00,,GBP,Low,Claimant Count Change,,14.9K,33.4K,14.9K
2024-01-21 04:30:00,,GBP,Low,Unemployment Rate,,3.8%,3.8%,3.8%
2024-01-21 05:00:00,05:00:00,EUR,Medium,German ZEW Economic Sentiment,,26.7,15.2,10.7
2024-01-21 05:00:00,,EUR,Low,ZEW Economic Sentiment,,25.6,16.3,11.2
2024-01-21 00:00:00,00:00:00,EUR,Low,ECOFIN Meetings,,,,
2024-01-21 08:30:00,08:30:00,CAD,Medium,Manufacturing Sales m/m,,-0.6%,-0.5%,-0.2%
2024-01-21 09:41:00,09:41:00,NZD,Low,GDT Price Index,,1.7%,,2.8%
2024-01-21 18:30:00,18:30:00,AUD,Medium,Westpac Consumer Sentiment,,-1.8%,,-1.9%
2024-01-22 00:00:00,00:00:00,EUR,Medium,Greek Presidential Elections,,,,
2024-01-22 00:00:00,00:00:00,All,Medium,WEF Annual Meetings,,,,
2024-01-22 04:30:00,04:30:00,GBP,Low,Public Sector Net Borrowing,,4.0B,4.5B,4.2B
2024-01-22 06:00:00,06:00:00,GBP,Low,CBI Industrial Order Expectations,,-22,-25,-28
2024-01-22 08:30:00,08:30:00,CAD,High,CPI m/m,,0.0%,0.0%,-0.1%
2024-01-22 08:30:00,,CAD,Medium,Common CPI y/y,,2.0%,1.9%,1.9%
2024-01-22 08:30:00,,CAD,Medium,Median CPI y/y,,2.2%,2.4%,2.3%
2024-01-22 08:30:00,,CAD,Medium,Trimmed CPI y/y,,2.1%,2.2%,2.2%
2024-01-22 08:30:00,,CAD,Low,NHPI m/m,,0.2%,0.0%,-0.1%
2024-01-22 08:30:00,,CAD,Low,Wholesale Sales m/m,,-1.2%,-0.2%,-1.2%
2024-01-22 08:32:00,08:32:00,CAD,Low,Core CPI m/m,,-0.4%,,-0.2%
2024-01-22 09:00:00,09:00:00,USD,Low,HPI m/m,,0.2%,0.3%,0.4%
2024-01-22 10:00:00,10:00:00,CAD,High,BOC Monetary Policy Report,,,,
2024-01-22 10:00:00,,CAD,High,BOC Rate Statement,,,,
2024-01-22 10:00:00,,CAD,High,Overnight Rate,,1.75%,1.75%,1.75%
2024-01-22 10:00:00,,USD,Low,Existing Home Sales,,5.54M,5.43M,5.35M
2024-01-22 10:30:00,10:30:00,AUD,Low,CB Leading Index m/m,,-0.3%,,0.2%
2024-01-22 11:15:00,11:15:00,CAD,High,BOC Press Conference,,,,
2024-01-22 16:45:00,16:45:00,NZD,Low,Visitor Arrivals m/m,,-0.9%,,-0.2%
2024-01-22 18:50:00,18:50:00,JPY,Low,Trade Balance,,-0.10T,-0.24T,-0.09T
2024-01-22 19:00:00,19:00:00,AUD,Low,MI Inflation Expectations,,4.7%,,4.0%
2024-01-22 19:30:00,19:30:00,AUD,High,Employment Change,,28.9K,12.2K,38.5K
2024-01-22 19:30:00,,AUD,High,Unemployment Rate,,5.1%,5.2%,5.2%
2024-01-22 23:30:00,23:30:00,JPY,Low,All Industries Activity m/m,,0.9%,0.4%,-4.8%
2024-01-23 00:00:00,00:00:00,All,Medium,WEF Annual Meetings,,,,
2024-01-23 07:45:00,07:45:00,EUR,High,Main Refinancing Rate,,0.00%,0.00%,0.00%
2024-01-23 07:45:00,,EUR,High,Monetary Policy Statement,,,,
2024-01-23 08:30:00,08:30:00,EUR,High,ECB Press Conference,,,,
2024-01-23 08:30:00,,USD,Low,Unemployment Claims,,211K,214K,205K
2024-01-23 09:55:00,09:55:00,EUR,Low,Consumer Confidence,,-8,-8,-8
2024-01-23 10:00:00,10:00:00,USD,Low,CB Leading Index m/m,,-0.3%,-0.2%,0.1%
2024-01-23 10:30:00,10:30:00,USD,Low,Natural Gas Storage,,-92B,-88B,-109B
2024-01-23 11:00:00,11:00:00,USD,High,Crude Oil Inventories,,-0.4M,-0.1M,-2.5M
2024-01-23 16:45:00,16:45:00,NZD,High,CPI q/q,,0.5%,0.4%,0.7%
2024-01-23 17:00:00,17:00:00,AUD,Low,Flash Manufacturing PMI,,49.1,,49.2
